exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2021,5,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,8057254340.08,7114598,Maranhão
2021,5,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,230352578.03,7114598,Maranhão
2021,6,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),19150024113.8,7114598,Maranhão
2021,6,MA,ReceitasCorrentes,RECEITAS CORRENTES,18929955144.44,7114598,Maranhão
2021,6,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",7753957016.0,7114598,Maranhão
2021,6,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,10038680510.5,7114598,Maranhão
2021,6,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,220068969.36,7114598,Maranhão
2022,1,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3756352664.98,7153262,Maranhão
2022,1,MA,ReceitasCorrentes,RECEITAS CORRENTES,3756352560.85,7153262,Maranhão
2022,1,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1337719622.39,7153262,Maranhão
2022,1,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2274168346.67,7153262,Maranhão
2022,1,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,104.13,7153262,Maranhão
2022,2,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),7411244038.59,7153262,Maranhão
2022,2,MA,ReceitasCorrentes,RECEITAS CORRENTES,7176406166.52,7153262,Maranhão
2022,2,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2755053095.34,7153262,Maranhão
2022,2,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4048264081.66,7153262,Maranhão
2022,2,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,234837872.07,7153262,Maranhão
2022,3,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),11484729841.58,7153262,Maranhão
2022,3,MA,ReceitasCorrentes,RECEITAS CORRENTES,11248319306.49,7153262,Maranhão
2022,3,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4312947692.9,7153262,Maranhão
2022,3,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6218977959.75,7153262,Maranhão
2022,3,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,236410535.09,7153262,Maranhão
2022,4,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15085130296.63,7153262,Maranhão
2022,4,MA,ReceitasCorrentes,RECEITAS CORRENTES,14743341792.04,7153262,Maranhão
2022,4,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",5752863165.83,7153262,Maranhão
2022,4,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7973453168.52,7153262,Maranhão
