cod_ibge,regiao_codigo,regiao_nome,ano,mes,fpm_dest,fundeb_dest,itr_dest,outros_dest,royalties_dest,total
2305266,9,Sertão Central,2015,10,552864.1499999999,896337.78,2048.4,6713.240000000001,8650.31,1466613.88
2305308,8,Serra da Ibiapaba,2015,10,967512.21,1427423.98,938.52,11746.38,16670.27,2424291.36
2305332,9,Sertão Central,2015,10,552864.1499999999,901269.26,440.67,6741.14,8650.31,1469965.5299999998
2305357,4,Litoral Leste,2015,10,829296.1799999999,1269965.2,8819.5,11030.2,87700.68,2206811.76
2305407,2,Centro Sul,2015,10,1658592.33,3932111.53,4518.38,24362.83,25978.22,5645563.289999999
2305506,2,Centro Sul,2015,10,2073240.39,3937840.37,13048.91,35752.18,51279.56,6111161.409999999
2305605,12,Sertão dos Crateús,2015,10,967512.21,1338446.83,9986.41,12591.96,21108.74,2349646.1500000004
2305654,12,Sertão dos Crateús,2015,10,552864.1499999999,766582.1599999999,357.84999999999997,6620.66,9887.88,1336312.6999999995
2305704,2,Centro Sul,2015,10,552864.1499999999,687033.6399999999,706.9200000000001,7139.27,8650.31,1256394.2899999998
2305803,8,Serra da Ibiapaba,2015,10,1243944.26,2402286.96,4525.31,16854.3,23829.409999999996,3691440.24
2305902,12,Sertão dos Crateús,2015,10,1243944.26,2448155.04,1670.7299999999998,16364.26,21231.14,3731365.43
2306009,14,Vale do Jaguaribe,2015,10,691080.15,808514.16,1901.81,8036.71,10812.88,1520345.71
2306108,6,Litoral Oeste / Vale do Curu,2015,10,829296.1799999999,1683319.71,2814.92,10916.64,17417.75,2543765.1999999997
2306207,4,Litoral Leste,2015,10,414648.11,412982.25,502.27,5257.13,6487.73,839877.49
2306256,3,Grande Fortaleza,2015,10,1243944.26,2352199.36,689.66,16875.739999999998,25928.83,3639637.850000001
2306306,6,Litoral Oeste / Vale do Curu,2015,10,1382160.26,2742026.81,2005.92,19807.69,23511.59,4169512.27
2306405,6,Litoral Oeste / Vale do Curu,2015,10,2349672.4299999997,7161261.26,4743.389999999999,40533.75,403113.51,9959324.34
2306504,7,Maciço do Baturité,2015,10,829296.1799999999,1199106.26,0.0,9932.11,13452.429999999998,2051786.98
2306553,5,Litoral Norte,2015,10,1243944.26,2559678.62,3085.28,16995.079999999998,103391.39,3927094.63
2306603,10,Sertão de Canindé,2015,10,829296.1799999999,1592629.99,1952.18,10105.09,12975.46,2446958.9
2306702,14,Vale do Jaguaribe,2015,10,829296.1799999999,994733.49,4633.63,9644.95,12975.46,1851283.7099999995
2306801,14,Vale do Jaguaribe,2015,10,552864.1499999999,691343.79,412.75,6439.98,8650.31,1259710.98
2306900,14,Vale do Jaguaribe,2015,10,1105728.21,2065930.16,3313.05,15291.9,17300.61,3207563.9299999997
2307007,4,Litoral Leste,2015,10,1105728.21,1617829.6,8394.51,14982.7,23526.36,2770461.38
2307106,1,Cariri,2015,10,967512.21,1964101.91,1726.09,12301.99,15138.04,2960780.24
2307205,1,Cariri,2015,10,414648.11,517359.44,566.54,5552.379999999999,13823.02,951949.49
2307254,5,Litoral Norte,2015,10,829295.74,1242214.94,140.07,10327.67,14389.72,2096368.14
2307304,1,Cariri,2015,10,4506044.5,9580163.14,3706.87,89132.29,84294.57,14263341.37
2307403,2,Centro Sul,2015,10,967512.21,1436203.22,5278.25,11832.71,17967.27,2438793.6599999997
2307502,1,Cariri,2015,10,1105728.21,1764556.05,1642.23,13992.52,17300.61,2903219.6199999996
2307601,14,Vale do Jaguaribe,2015,10,1520376.31,2524068.48,117018.09,23387.41,23803.1,4208653.39
2307635,10,Sertão de Canindé,2015,10,829296.1799999999,1226203.41,4043.75,9826.95,12975.46,2082345.75
2307650,3,Grande Fortaleza,2015,10,4506044.5,10802483.14,7717.05,113549.09,79964.93000000001,15509758.71
2307700,3,Grande Fortaleza,2015,10,2349672.4299999997,4988066.96,9614.69,42462.47,36763.8,7426580.35
2307809,5,Litoral Norte,2015,10,967512.21,2056241.37,1653.27,12528.46,17094.2,3055029.51
2307908,5,Litoral Norte,2015,10,552864.1499999999,822161.36,252.18,6768.099999999999,9887.88,1391933.6699999997
2308005,11,Sertão de Sobral,2015,10,1105728.21,2247882.87,1114.42,15286.38,21197.300000000003,3391209.1799999997
2308104,1,Cariri,2015,10,1382160.26,2705191.76,1801.0800000000002,18914.6,21625.77,4129693.4700000007
2308203,11,Sertão de Sobral,2015,10,691080.15,953797.72,666.69,8695.44,12399.36,1666639.36
2308302,1,Cariri,2015,10,967512.21,1501592.92,1728.1,12443.0,16158.84,2499435.07
2308351,9,Sertão Central,2015,10,552864.1499999999,741954.16,626.3700000000001,7115.080000000001,8650.31,1311210.0700000003
2308377,6,Litoral Oeste / Vale do Curu,2015,10,552864.1499999999,990302.94,1205.1,6792.889999999999,9946.81,1561111.89
2308401,1,Cariri,2015,10,1105728.21,2087301.1,2906.87,14835.02,17913.63,3228684.83
2308500,9,Sertão Central,2015,10,1243944.26,2574331.45,2398.89,17195.03,19463.19,3857332.82
2308609,12,Sertão dos Crateús,2015,10,829296.1799999999,1292685.04,2223.27,9533.86,14389.82,2148128.1699999995
2308708,14,Vale do Jaguaribe,2015,10,1658592.33,3433664.2,4834.14,24953.07,25950.92,5147994.66
2308807,11,Sertão de Sobral,2015,10,414648.11,624453.98,522.88,5093.48,7666.36,1052384.81
2308906,5,Litoral Norte,2015,10,829296.1799999999,1336486.14,915.06,10914.49,14507.69,2192119.5600000005
2309003,11,Sertão de Sobral,2015,10,691080.15,936448.46,301.96000000000004,8695.02,12168.31,1648693.9
2309102,7,Maciço do Baturité,2015,10,552864.1499999999,605761.6,2038.64,6667.47,8650.31,1175982.17
2309201,1,Cariri,2015,10,691080.15,876003.6,686.0200000000001,9095.08,12445.58,1589310.4300000002
2309300,12,Sertão dos Crateús,2015,10,1105728.21,1695646.56,2320.3500000000004,14205.84,18950.7,2836851.66
2309409,12,Sertão dos Crateús,2015,10,967512.21,1823897.37,1863.98,13129.61,16729.2,2823132.37
2309458,7,Maciço do Baturité,2015,10,967512.21,1521958.14,1684.52,11961.75,15138.04,2518254.66
2309508,2,Centro Sul,2015,10,829296.1799999999,1289052.08,1172.33,10316.55,12987.16,2142824.3
2309607,3,Grande Fortaleza,2015,10,1658592.33,3592843.99,1931.85,27772.1,25950.92,5307091.1899999995
2309706,3,Grande Fortaleza,2015,10,1796808.34,3074853.12,5280.75,32768.130000000005,28507.63,4938217.97
2309805,7,Maciço do Baturité,2015,10,552864.1499999999,721995.24,1488.86,6608.110000000001,9659.36,1292615.7200000002
2309904,11,Sertão de Sobral,2015,10,414648.11,453537.59,206.05,5004.93,7666.36,881063.04
2310001,14,Vale do Jaguaribe,2015,10,414648.11,522008.29,2058.39,5346.22,6487.73,950548.74
2310100,7,Maciço do Baturité,2015,10,552864.1499999999,661739.1900000001,702.37,6809.22,8650.31,1230765.24
2310209,3,Grande Fortaleza,2015,10,1105728.21,2127392.3899999997,3426.11,17069.86,103069.42,3356685.9899999993
2310258,3,Grande Fortaleza,2015,10,1105728.21,1905987.64,5300.21,14782.24,20958.97,3052757.27
2310308,13,Sertão dos Inhamuns,2015,10,1105728.21,2083776.35,5918.0,13974.070000000002,17300.61,3226697.24
2310407,10,Sertão de Canindé,2015,10,552864.1499999999,900001.02,723.68,6543.83,10520.2,1470652.88
2310506,9,Sertão Central,2015,10,1243944.26,2496802.83,1490.79,16991.489999999998,19463.19,3778692.56
2310605,1,Cariri,2015,10,414648.11,671464.22,512.52,5352.719999999999,6487.73,1098465.3
2310704,6,Litoral Oeste / Vale do Curu,2015,10,1105728.21,2060143.38,7981.67,16596.09,19009.63,3209458.9799999995
2310803,14,Vale do Jaguaribe,2015,10,691080.15,1132767.54,1468.64,8386.22,10812.88,1844515.4299999997
2310852,3,Grande Fortaleza,2015,10,829296.1799999999,1316055.27,2242.92,10210.38,12975.46,2170780.21
2310902,9,Sertão Central,2015,10,691080.15,793625.96,1223.36,8672.949999999999,10812.88,1505415.2999999998
2310951,11,Sertão de Sobral,2015,10,552864.1499999999,691308.25,784.94,7196.44,9887.88,1262041.6599999997
2311009,12,Sertão dos Crateús,2015,10,552864.1499999999,812849.88,597.16,7067.65,9946.81,1383325.6499999997
2311108,1,Cariri,2015,10,691080.15,1146923.98,768.72,8939.2,10812.88,1858524.9299999997
2311207,1,Cariri,2015,10,552864.1499999999,642352.56,417.56,6641.700000000001,8650.31,1210926.28
2311231,14,Vale do Jaguaribe,2015,10,414648.11,443525.88,712.16,5106.89,6487.73,870480.77
2311264,13,Sertão dos Inhamuns,2015,10,829296.1799999999,1269165.77,3128.49,10401.58,15171.15,2127163.1700000004
2311306,9,Sertão Central,2015,10,1935024.35,3935550.32,5559.12,30276.8,30981.58,5937392.17
2311355,2,Centro Sul,2015,10,691080.15,1010647.69,1032.49,8150.29,10812.88,1721723.5
2311405,9,Sertão Central,2015,10,1796808.34,4595472.41,11546.62,28722.49,28113.5,6460663.36
2311504,14,Vale do Jaguaribe,2015,10,829296.1799999999,1166928.4500000002,124911.57,10775.43,27033.3,2158944.93
2311603,7,Maciço do Baturité,2015,10,967512.21,1651973.92,804.19,12300.04,15138.04,2647728.4
2311702,11,Sertão de Sobral,2015,10,829296.1799999999,1191751.98,570.88,10277.72,14448.75,2046345.51
2311801,14,Vale do Jaguaribe,2015,10,1796808.34,3821157.29,12446.89,28740.79,28726.83,5687880.14
2311900,2,Centro Sul,2015,10,691080.15,1058620.58,1578.92,8572.99,10812.88,1770665.5199999998
2311959,1,Cariri,2015,10,691080.15,1411265.78,599.25,8401.69,10812.88,2122159.75
2312007,11,Sertão de Sobral,2015,10,1105728.21,1920009.97,1111.06,13927.9,19015.05,3059792.1899999995
2312106,1,Cariri,2015,10,829296.1799999999,1201545.72,8081.120000000001,9767.48,15124.579999999998,2063815.08
2312205,12,Sertão dos Crateús,2015,10,1243944.26,2560916.25,11508.38,17602.989999999998,29428.039999999997,3863399.92
2312304,8,Serra da Ibiapaba,2015,10,1382160.26,2935662.34,2114.12,18784.13,27737.47,4366458.319999999
2312403,3,Grande Fortaleza,2015,10,1382160.26,2882541.31,12721.25,22134.09,24858.88,4324415.79
2312502,14,Vale do Jaguaribe,2015,10,414648.11,424574.87,861.6,4942.51,6487.73,851514.82
2312601,3,Grande Fortaleza,2015,10,552864.1499999999,782969.86,730.5400000000001,6941.150000000001,10764.48,1354270.1799999997
2312700,9,Sertão Central,2015,10,967512.21,1207817.58,2105.44,12459.77,15138.04,2205033.04
2312809,11,Sertão de Sobral,2015,10,414648.11,518279.66,261.44,4965.07,7666.36,945820.64
2312908,11,Sertão de Sobral,2015,10,4506044.5,9800013.16,8128.030000000001,88018.74,112888.07,14515092.5
2313005,9,Sertão Central,2015,10,829296.1799999999,918298.24,1815.51,9831.66,12975.46,1772217.0499999998
2313104,14,Vale do Jaguaribe,2015,10,967512.21,1385629.98,3204.23,13305.43,15138.04,2384789.89
2313203,12,Sertão dos Crateús,2015,10,967512.21,1671800.03,3165.93,12247.57,16729.2,2671454.9400000004
2313252,1,Cariri,2015,10,414648.11,578735.28,318.14,5208.31,6487.73,1005397.57
2313302,13,Sertão dos Inhamuns,2015,10,1520376.31,3885560.36,24895.05,22228.96,23788.34,5476849.02
2313351,6,Litoral Oeste / Vale do Curu,2015,10,829296.1799999999,1341296.01,2000.26,9647.23,14389.82,2196629.4999999995
2313401,8,Serra da Ibiapaba,2015,10,1796808.34,4572662.54,15774.62,27412.66,30117.18,6442775.34
2313500,3,Grande Fortaleza,2015,10,1520376.31,3131549.17,2826.86,21942.16,147683.86000000002,4824378.360000001
2313559,6,Litoral Oeste / Vale do Curu,2015,10,691080.15,1054055.45,706.8,8687.48,12168.31,1766698.1900000002
2313609,8,Serra da Ibiapaba,2015,10,1105728.21,1989726.86,2432.0600000000004,15004.44,18950.7,3131842.2700000005
2313708,2,Centro Sul,2015,10,414648.11,460375.78,773.6400000000001,4914.7,6487.73,887199.96
2313757,6,Litoral Oeste / Vale do Curu,2015,10,829296.1799999999,1210423.77,1300.71,10043.42,14448.75,2065512.83
2313807,6,Litoral Oeste / Vale do Curu,2015,10,829296.1799999999,1448520.84,2073.8399999999997,10592.419999999998,14448.75,2304932.03
2313906,5,Litoral Norte,2015,10,552864.1499999999,930080.93,788.67,6971.780000000001,33084.57,1523790.1
2313955,11,Sertão de Sobral,2015,10,829296.1799999999,1188308.96,226.96,10402.55,14389.82,2042624.47
2314003,1,Cariri,2015,10,1243944.26,2017302.71,2404.76,16654.35,19463.19,3299769.2699999996
2314102,8,Serra da Ibiapaba,2015,10,1520376.31,4126976.2,3802.66,21822.64,25674.16,5698651.97
2300101,1,Cariri,2015,11,624226.99,550476.27,97.27,1385.86,8771.37,1184957.7600000002
2300150,7,Maciço do Baturité,2015,11,780283.7300000001,804986.54,40.59,847.8299999999999,20458.65,1606617.34
2300200,5,Litoral Norte,2015,11,1716624.18,3155987.56,97.85,1699.88,26238.85,4900648.319999999
2300309,2,Centro Sul,2015,11,1716624.18,2681709.07,859.71,1103.9499999999998,24331.35,4424628.26
2300408,13,Sertão dos Inhamuns,2015,11,780283.7300000001,918042.95,292.89,1004.42,10964.22,1710588.21
2300507,11,Sertão de Sobral,2015,11,624226.99,740980.97,182.24,821.08,10118.91,1376330.19
2300606,1,Cariri,2015,11,468170.24999999994,519139.82,33.4,1171.11,6578.53,995093.11
2300705,14,Vale do Jaguaribe,2015,11,780283.7300000001,885532.6,682.18,754.9200000000001,10964.22,1678217.65
2300754,6,Litoral Oeste / Vale do Curu,2015,11,1404510.6800000002,2460583.82,118.86,1154.65,70200.56,3936568.57
2300804,1,Cariri,2015,11,468170.24999999994,474334.26,23.41,1386.09,6578.53,950492.54
2300903,6,Litoral Oeste / Vale do Curu,2015,11,780283.7300000001,824077.63,296.91999999999996,839.35,12741.759999999998,1618239.39
2301000,3,Grande Fortaleza,2015,11,2028737.65,3783257.09,2448.38,8641.01,62884.9,5885969.03
2301109,4,Litoral Leste,2015,11,2028737.65,3221724.58,1095.27,5100.5,133708.82,5390366.82
2301208,7,Maciço do Baturité,2015,11,1092397.2,1619783.1,329.74,696.89,15349.9,2728556.83
2301257,12,Sertão dos Crateús,2015,11,624226.99,709987.25,51.32,933.06,10118.91,1345317.53
2301307,1,Cariri,2015,11,936340.46,1550950.54,384.77,827.2299999999999,13157.06,2501660.06
2301406,7,Maciço do Baturité,2015,11,624226.99,857915.1799999999,30.14,557.86,8771.37,1491501.54
2301505,13,Sertão dos Inhamuns,2015,11,468170.24999999994,533805.11,41.81,517.51,6578.53,1009113.21
2301604,1,Cariri,2015,11,936340.46,1164345.47,101.76,766.89,13157.06,2114711.64
2301703,1,Cariri,2015,11,1092397.2,1275439.59,433.4500000000001,784.88,15349.9,2384405.02
2301802,2,Centro Sul,2015,11,468170.24999999994,353803.72000000003,7.56,920.92,6578.53,829480.9800000001
2301851,9,Sertão Central,2015,11,936340.46,1128538.75,246.2,1040.71,13386.71,2079552.83
2301901,1,Cariri,2015,11,1716624.18,2638181.63,741.55,3325.0800000000004,29870.43,4388742.869999999
2301950,7,Maciço do Baturité,2015,11,936340.46,1279858.61,12.65,765.34,13157.06,2230134.1199999996
2302008,1,Cariri,2015,11,936340.46,1079338.4500000002,88.72,634.58,13372.14,2029774.35
2302057,5,Litoral Norte,2015,11,780283.7300000001,1020731.13,30.22,769.8,12440.1,1814254.98
2302107,7,Maciço do Baturité,2015,11,1248453.95,1519587.31,114.54,929.48,17542.75,2786628.03
2302206,4,Litoral Leste,2015,11,1716624.18,2935413.88,10943.54,1774.45,24121.28,4688877.33
2302305,5,Litoral Norte,2015,11,1248453.95,1528095.61,130.82999999999998,788.5200000000001,19339.47,2796808.38
2302404,10,Sertão de Canindé,2015,11,1716624.18,2890672.17,283.2,838.61,26617.1,4635035.26
2302503,1,Cariri,2015,11,1560567.41,2903415.51,367.54,1910.99,22901.61,4489163.0600000005
2302602,5,Litoral Norte,2015,11,1872680.9,3339919.99,0.0,1982.59,28431.69,5243015.170000001
2302701,1,Cariri,2015,11,1092397.2,1445138.21,538.99,994.09,18612.36,2557680.85
2302800,10,Sertão de Canindé,2015,11,2028737.65,3763408.81,718.6899999999999,1289.24,30752.87,5824907.26
2302909,7,Maciço do Baturité,2015,11,936340.46,1203153.73,5.36,618.64,13157.06,2153275.25
2303006,10,Sertão de Canindé,2015,11,936340.46,1190969.3199999998,1014.02,720.5899999999999,15410.87,2144455.26
2303105,11,Sertão de Sobral,2015,11,936340.46,1030001.71,104.66,1463.82,14761.28,1982671.93
2303204,1,Cariri,2015,11,1092397.2,1539059.64,0.0,581.98,15349.9,2647388.7199999997
2303303,2,Centro Sul,2015,11,936340.46,862331.3799999999,214.40999999999997,585.32,13157.06,1812628.63
2303402,8,Serra da Ibiapaba,2015,11,936340.46,1040679.68,26.26,1070.81,14697.11,1992814.3200000003
2303501,3,Grande Fortaleza,2015,11,1872680.9,3525903.32,1951.18,2679.06,32227.07,5435441.529999999
2303600,2,Centro Sul,2015,11,936340.46,769785.99,60.21,838.52,13157.06,1720182.2400000002
2303659,12,Sertão dos Crateús,2015,11,624226.99,815861.23,44.78,560.23,10054.740000000002,1450747.97
2303709,3,Grande Fortaleza,2015,11,5087677.890000001,14180098.46,3727.46,17147.239999999998,141501.52,19430152.57
2303808,2,Centro Sul,2015,11,1092397.2,1181635.66,140.79000000000002,718.6999999999999,15349.9,2290242.2500000005
2303907,5,Litoral Norte,2015,11,624226.99,799953.25,28.73,737.02,10183.080000000002,1435129.07
2303931,9,Sertão Central,2015,11,624226.99,849458.82,60.870000000000005,821.75,8771.37,1483339.8000000005
2303956,3,Grande Fortaleza,2015,11,936340.46,1286970.81,2712.81,785.43,16177.15,2242986.66
2304004,11,Sertão de Sobral,2015,11,936340.46,1420229.53,247.76,903.34,14825.45,2372546.54
2304103,12,Sertão dos Crateús,2015,11,2028737.65,3320600.69,1368.5300000000002,1767.47,30752.87,5383227.21
2304202,1,Cariri,2015,11,2652964.61,4655096.8,486.12,4583.45,50989.969999999994,7364120.95
2304236,8,Serra da Ibiapaba,2015,11,936340.46,1152744.16,687.6,744.06,14697.11,2105213.39
2304251,5,Litoral Norte,2015,11,936340.46,1508225.35,51.95,1223.78,15764.31,2461605.85
2304269,9,Sertão Central,2015,11,468170.24999999994,494738.22,17.18,959.56,6578.53,970463.74
2304277,14,Vale do Jaguaribe,2015,11,468170.24999999994,468152.61,65.78,1032.76,6578.53,943999.93
2304285,3,Grande Fortaleza,2015,11,1560567.41,3284991.71,11.92,11133.46,21928.43,4878632.93
2304301,1,Cariri,2015,11,936340.46,1106945.87,62.27,1231.38,13196.76,2057776.74
2304350,11,Sertão de Sobral,2015,11,936340.46,1159230.01,54.059999999999995,1098.7,15031.53,2111754.76
2304400,3,Grande Fortaleza,2015,11,43772469.2,53577471.85,453.17,202343.17,999607.35,98552344.74
2304459,4,Litoral Leste,2015,11,780283.7300000001,880825.98,32.19,1044.35,10964.22,1673150.47
2304509,11,Sertão de Sobral,2015,11,624226.99,878245.25,353.12,1309.75,10183.080000000002,1514318.1900000002
2304608,6,Litoral Oeste / Vale do Curu,2015,11,468170.24999999994,585651.89,0.0,874.08,7861.9,1062558.12
2304657,11,Sertão de Sobral,2015,11,780283.7300000001,1047560.36,0.0,807.08,12440.1,1841091.2700000005
2304707,5,Litoral Norte,2015,11,1716624.18,3292903.29,682.98,1042.46,27080.13,5038333.04
2304806,1,Cariri,2015,11,468170.24999999994,407377.82,12.0,850.69,6578.53,882989.2899999999
2304905,11,Sertão de Sobral,2015,11,624226.99,655005.54,4.44,1255.86,10243.13,1290735.96
2304954,3,Grande Fortaleza,2015,11,1092397.2,1476291.72,802.4200000000001,950.13,15609.84,2586051.3099999996
2305001,8,Serra da Ibiapaba,2015,11,1404510.6800000002,2368398.92,515.19,1407.6,21660.65,3796493.04
2305100,7,Maciço do Baturité,2015,11,468170.24999999994,413853.09,296.53,661.58,6578.53,889559.98
2305209,12,Sertão dos Crateús,2015,11,936340.46,1116020.49,219.32,1158.93,14761.28,2068500.48
2305233,3,Grande Fortaleza,2015,11,1872680.9,3265920.34,0.0,9669.19,27914.06,5176184.49
2305266,9,Sertão Central,2015,11,624226.99,830284.8300000001,273.26,511.91,8771.37,1464068.36
2305308,8,Serra da Ibiapaba,2015,11,1092397.2,1327897.9,219.18,642.8199999999999,17018.29,2438175.39
2305332,9,Sertão Central,2015,11,624226.99,834972.37,61.2,732.5799999999999,8771.37,1468764.51
2305357,4,Litoral Leste,2015,11,936340.46,1177822.92,432.0,1788.48,97931.24,2214315.0999999996
2305407,2,Centro Sul,2015,11,1872680.9,3597135.7,447.82,1087.55,26365.44,5497717.41
2305506,2,Centro Sul,2015,11,2340851.13,3625372.37,1117.12,3725.91,38691.48,6009758.010000001
2305605,12,Sertão dos Crateús,2015,11,1092397.2,1246877.64,771.17,1241.82,17082.46,2358370.2899999996
2305654,12,Sertão dos Crateús,2015,11,624226.99,715140.21,27.36,703.64,10118.91,1350217.11
2305704,2,Centro Sul,2015,11,624226.99,644266.32,22.36,1082.73,8771.37,1278369.7700000005
2305803,8,Serra da Ibiapaba,2015,11,1404510.6800000002,2211052.36,290.08,924.84,23122.25,3639900.21
2305902,12,Sertão dos Crateús,2015,11,1404510.6800000002,2252630.78,395.38,977.58,21660.65,3680175.07
2306009,14,Vale do Jaguaribe,2015,11,780283.7300000001,760501.5,550.46,696.8100000000001,10964.22,1552996.72
2306108,6,Litoral Oeste / Vale do Curu,2015,11,936340.46,1546892.83,280.49,1001.38,15073.78,2499588.94
2306207,4,Litoral Leste,2015,11,468170.24999999994,392222.64,94.67,981.19,6578.53,868047.2799999999
2306256,3,Grande Fortaleza,2015,11,1404510.6800000002,2167268.36,57.24,1470.89,26740.55,3600047.72
2306306,6,Litoral Oeste / Vale do Curu,2015,11,1560567.41,2522245.65,338.03000000000003,1290.2399999999998,23981.83,4108423.16
2306405,6,Litoral Oeste / Vale do Curu,2015,11,2652964.61,6511703.67,512.19,2662.3700000000003,430204.18,9598047.019999998
