regiao_codigo,regiao_nome,ano,bimestre,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio,bf_valor_total,bf_beneficiarios,bpc_valor_total,bpc_beneficiarios,transf_fed_fpm_dest,transf_fed_fundeb_dest,transf_fed_itr_dest,transf_fed_outros_dest,transf_fed_royalties_dest,transf_fed_total,transf_est_icms,transf_est_ipva,transf_est_total,invest_mun_valor,bnb_bnb_operacoes_credito_total,bnb_bnb_emprestimos_titulos_descontados,bnb_bnb_financiamentos,bnb_bnb_financiamentos_rurais_agricultura,bnb_bnb_financiamentos_agroindustriais,bnb_bnb_financiamentos_imobiliarios,bnb_credito_bnb_total,pop,siof_anual_empenhado,siof_anual_pago,siof_obras_pago_anual,siof_equip_pago_anual,siof_anual_dotacao,siof_anual_n_acoes,invest_fed_direto_ce,invest_fed_ne_rateado,invest_fed_nacional_rateado,invest_fed_total,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br,siof_obras_pago,siof_equip_pago,siof_invest_pago,deflator,salario_medio_real,bf_valor_total_real,bpc_valor_total_real,transf_fed_fpm_dest_real,transf_fed_fundeb_dest_real,transf_fed_itr_dest_real,transf_fed_outros_dest_real,transf_fed_royalties_dest_real,transf_fed_total_real,transf_est_icms_real,transf_est_ipva_real,transf_est_total_real,invest_mun_valor_real,bnb_bnb_operacoes_credito_total_real,bnb_bnb_emprestimos_titulos_descontados_real,bnb_bnb_financiamentos_real,bnb_bnb_financiamentos_rurais_agricultura_real,bnb_bnb_financiamentos_agroindustriais_real,bnb_bnb_financiamentos_imobiliarios_real,bnb_credito_bnb_total_real,siof_anual_empenhado_real,siof_anual_pago_real,siof_anual_dotacao_real,siof_obras_pago_anual_real,siof_equip_pago_anual_real,siof_obras_pago_real,siof_equip_pago_real,siof_invest_pago_real,invest_fed_direto_ce_real,invest_fed_ne_rateado_real,invest_fed_nacional_rateado_real,invest_fed_total_real
05,Litoral Norte,2020,3,186.0,742.0,-556.0,928.0,1271.7828760708508,24376578.0,60149.0,24823979.2,11887.0,31911299.119999997,50450215.54,703.31,16548350.94,1236225.82,100146794.73,12754872.8,2099623.53,14854496.33,26231337.999999996,66613427.0,64944179.0,1009737.0,84141.0,0.0,0.0,66613427.0,405625.0,44216912.87,29247581.96,28164268.35,1083313.61,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,1160943.15,45784.5,1206727.65,1.3901657022685907,1767.9889350462024,33887482.67427508,34509444.47766889,44361993.55145786,70134159.31576587,977.7174400625224,23004949.905892193,1718558.7352228644,139220639.22577885,17731386.703358546,2918824.619082107,20650211.322440654,36465906.41221476,92603701.5259725,90283170.20779206,1403701.74571158,116969.93235458148,0.0,0.0,92603701.5259725,61468835.73207264,40658985.31508157,,39152999.889658794,1505985.4254227723,1613903.3494136597,63648.04159551629,1677551.391009176,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
06,Litoral Oeste / Vale do Curu,2020,3,242.0,312.0,-70.0,554.0,1158.737607794478,25759324.0,62878.0,20212398.55,9681.0,29916843.650000002,48854133.89,371.24,15015362.049999999,546096.75,94332807.58,8984515.65,1754129.47,10738645.120000001,13376891.169999998,103839445.0,97289583.0,1455405.0,4713210.0,0.0,0.0,103839445.0,403645.0,28355972.88,24926563.87,23102994.64,1823569.23,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,1202694.92,97411.56,1300106.48,1.3901657022685907,1610.8372802846372,35809728.73842416,28098583.224793397,41589369.96236188,67915341.3479156,516.0851153101917,20873841.329055395,759164.971970345,131138233.69641854,12489965.508125395,2438530.6265325807,14928496.134657975,18596095.307513557,144354034.9816057,135248641.47461334,2023254.1139102182,6552142.889589344,0.0,0.0,144354034.9816057,39419500.95223431,34652054.16748143,,32116990.76822309,2535063.399258343,1671945.2280766664,135418.20971647894,1807363.4377931454,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
07,Maciço do Baturité,2020,3,182.0,265.0,-83.0,447.0,1280.2084313596615,15312196.0,39500.0,13454378.2,6438.0,23601065.73,29127206.09,1160.04,11159077.040000001,387752.73,64276261.63,6595279.37,915541.54,7510820.91,3697081.54,43164335.0,41025061.0,51061.0,1946024.0,0.0,0.0,43164335.0,246972.0,16758955.61,14993054.83,13916409.6,1076645.23,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,578840.05,12150.0,590990.05,1.3901657022685907,1779.7018530312748,21286489.705614306,18703815.118990216,32809392.11483262,40491642.90922682,1612.647821259656,15512966.169980908,539040.5462070132,89354654.38806863,9168531.177053599,1272754.447910167,10441285.624963766,5139555.955398343,60005578.07823171,57031632.73567677,70983.25092353651,2705295.820591532,0.0,0.0,60005578.07823171,23297725.294863787,20842830.596898437,,19346115.324641358,1496715.2722570784,804683.5846094362,16890.513282563377,821574.0978919996,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
08,Serra da Ibiapaba,2020,3,560.0,589.0,-29.0,1149.0,1223.5743078635408,22165027.0,56174.0,18207036.72,8714.0,26260340.47,45072635.92,508.20000000000005,14258869.8,370621.0,85962975.39,7067857.23,2432375.44,9500232.670000002,14417723.489999998,63949343.0,59729334.0,1752938.0,2108346.0,0.0,0.0,63949343.0,364867.0,7347403.81,4282959.0,2713012.83,1569946.17,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,68867.4,14959.61,83827.01,1.3901657022685907,1700.971036968924,30813060.325257275,25310797.988088816,36506224.65128984,62658432.56682331,706.4822098928979,19822191.7490734,515224.6027404874,119502780.05213693,9825492.709677087,3381404.9117284724,13206897.62140556,20043024.700590204,88900183.32120998,83033671.54614522,2436874.285803299,2930950.297715174,0.0,0.0,88900183.32120998,10214108.777379569,5954022.706022581,,3771537.386080647,2182485.319941934,95737.09748441193,20796.336741314233,116533.43422572617,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
09,Sertão Central,2020,3,385.0,448.0,-63.0,833.0,1316.052244148367,21791323.0,57658.0,28265165.88,13526.0,29252025.009999998,43295453.18,610.15,15736361.28,608665.1,88893114.72,10121125.190000001,2262471.55,12383596.74,13456214.609999998,62995133.0,58115971.0,661063.0,3062795.0,663123.0,0.0,62995133.0,398788.0,29679685.57,25317678.08,23485707.16,1831970.92,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,2583276.87,21582.54,2604859.41,1.3901657022685907,1829.5306922086693,30293549.841656692,39293264.17530841,40665161.89080503,60187854.07501159,848.2096032391806,21876149.72996346,846145.346187882,123576159.2515712,14070041.107504675,3145210.3511684565,17215251.45867313,18706368.033187516,87573673.30644828,80790829.63823605,918987.1096387814,4257792.562079729,921850.8509854546,0.0,87573673.30644828,41259680.93353001,35195767.7278933,,32649024.58735587,2546743.140537436,3591182.904137757,30003.30687583995,3621186.211013597,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
10,Sertão de Canindé,2020,3,204.0,289.0,-85.0,493.0,1219.0429919694047,15237099.0,34902.0,12230162.5,5849.0,15290831.23,24844972.939999998,1120.6000000000001,8226751.0,226876.29,48590552.06,3726570.7,1171378.4300000002,4897949.13,2747400.53,61331830.0,55907302.0,1496721.0,3550731.0,0.0,0.0,61331830.0,208555.0,28272759.04,27018957.22,26791060.64,227896.58,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,931660.39,0.0,931660.39,1.3901657022685907,1694.6717570267515,21182092.43187104,17001952.44067148,21256789.13512345,34538629.25497923,1557.819685962183,11436547.081303831,315395.6370159424,67548918.92810842,5180550.774219054,1628410.1177632294,6808960.8919822825,3819341.987200548,85261406.52336782,77720413.74677218,2080690.2000651474,4936104.454181856,0.0,0.0,85261406.52336782,39303819.925912246,37560827.638306305,,37244013.629126,316814.00918031007,1295162.3203401791,0.0,1295162.3203401791,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
11,Sertão de Sobral,2020,3,1080.0,1507.0,-427.0,2587.0,1288.9659296096531,21342748.0,58227.0,32032393.16,15343.0,40380207.15,57337289.36,1350.0700000000002,20698315.93,8368731.290000001,126785893.80000001,17569258.509999998,2815330.83,20384589.34,22411354.38,52600725.0,46830652.0,4191292.0,1061398.0,0.0,0.0,52600725.0,500635.0,47342015.07,16884473.43,13590707.44,3293765.99,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,2324778.71,6587.11,2331365.82,1.3901657022685907,1791.8762267360903,29669956.26176156,44530334.332615,56135179.03043091,79708333.1293218,1876.8210096617565,28774088.900605608,11633923.21085998,176253401.09222797,24424180.59489256,3913776.3604053645,28337956.95529793,31155496.200462956,73123723.80946201,65102366.22527598,5826590.386592726,1475519.0960564776,0.0,0.0,73123723.80946201,65813245.62659676,23472215.86325131,,18893335.35265456,4578880.51059675,3231827.6280062185,9157.174399070456,3240984.8024052884,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
12,Sertão dos Crateús,2020,3,198.0,185.0,13.0,383.0,1084.734990182305,21120514.0,53771.0,19064989.39,9126.0,29252024.96,42389958.489999995,1264.6799999999998,14821450.469999999,421143.38,86885841.97999999,6721814.02,1733464.6,8455278.620000001,10118848.95,85972567.0,80877633.0,1284798.0,3363682.0,0.0,0.0,85972567.0,353057.0,32170928.68,22588610.880000003,21006333.85,1582277.03,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,1659853.45,42101.76,1701955.21,1.3901657022685907,1507.9613794020968,29361014.1770836,26503494.36409258,40665161.821296744,58929066.413387254,1758.114760345041,20604272.101266682,585459.0826134679,120785717.53332448,9344435.307632158,2409803.0330167417,11754238.340648903,14066876.75672654,119516113.97938846,112433311.47726634,1786082.113943281,4676075.349738218,0.0,0.0,119516113.97938846,44722921.661064945,31401912.107267134,,29202284.84867372,2199627.25859341,2307471.336982193,58528.422757143664,2365999.7597393366,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
13,Sertão dos Inhamuns,2020,3,82.0,134.0,-52.0,216.0,1254.5890977147951,5416714.0,15792.0,7960297.6,3809.0,11301918.79,15672367.760000002,171.94,5735204.19,152444.25,32862106.93,1337770.0899999999,506806.85,1844576.94,1629480.2199999997,20348991.0,19696404.0,272617.0,262441.0,0.0,0.0,20348991.0,137020.0,16449367.66,15261445.59,14910006.23,351439.36,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,312187.97,0.0,312187.97,1.3901657022685907,1744.0867340832058,7530130.021798107,11066132.703370977,15711539.871682929,21787188.133292023,239.0250908480615,7972884.160445115,211922.76785805862,45683773.95836897,1859722.0966387657,704545.5005447823,2564267.597183548,2265247.5143690775,28288469.36397223,27381265.29882588,378982.8032553564,364836.4770690712,0.0,0.0,28288469.36397223,22867346.744938146,21215938.226256236,,20727379.281557012,488558.944699224,433993.0085548557,0.0,433993.0085548557,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
14,Vale do Jaguaribe,2020,3,1138.0,1177.0,-39.0,2315.0,978.6791620613167,17674681.0,51338.0,18749391.12,8989.0,31911300.19,43113033.08,1267.9,16382057.23,553895.53,91961553.93,12686028.219999999,2583509.37,15269537.59,13448951.88,99439526.0,91514755.0,2821989.0,4597548.0,0.0,0.0,99439526.0,396423.0,75630389.72000001,61625044.78,59955532.7,1669512.08,,,192499.72,27161439.774975,16790227.776965998,44144167.271941,87.38999999999999,2447.60264979926,0.0223,11882541.5,26730.0,11909271.5,1.3901657022685907,1360.5262046226062,24570735.324738316,26064760.47344328,44361995.03893516,59934259.90858718,1762.5910939063463,22773774.093747195,770006.5684458833,127841798.20080934,17635681.329455458,3591506.1176635344,21227187.447118994,18696271.635036685,138237418.49504578,127220673.65251303,3923032.319979238,6391353.544133554,0.0,0.0,138237418.49504578,105138773.83795102,85669023.65392205,,83348125.22078297,2320898.4331390955,16518701.649083173,37159.12922163943,16555860.778304813,267606.50844030705,37758901.999404155,23341198.788815536,61367707.29666
01,Cariri,2020,4,3571.0,2825.0,746.0,6396.0,1269.5076625971021,50731383.0,134010.0,76452098.49000001,36555.0,94880253.4,112472159.44,2941.8,53834538.400000006,1599030.3599999999,262788923.39999998,13633091.79,878872.75,14511964.54,41748228.13,220536744.0,201062431.0,9737670.0,7760268.0,0.0,0.0,220536744.0,1031033.0,417094255.19,229919740.42,227222127.03,2697613.39,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,46857072.13,493848.45,47350920.580000006,1.3818625874511286,1754.2851434254658,70103800.1773542,105646294.63545993,131111472.46134275,155421069.25997427,4065.16335976373,74391934.52766114,2209640.2306825095,363138181.6430204,18839059.495888136,1214481.3723552888,20053540.868243426,57690314.54522179,304751475.69188714,277840651.140874,13456121.86194523,10723624.017794194,0.0,0.0,304751475.69188714,576366946.6878546,317717487.402873,,313989756.3838248,3727731.0190482107,64750034.93394597,682430.6969257293,65432465.6308717,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
02,Centro Sul,2020,4,861.0,451.0,410.0,1312.0,1067.6163582054123,24447519.0,57259.0,21522829.3,10291.0,40635406.26,41527792.34,2276.17,21186621.88,680208.9,104032305.55,8055999.43,658118.75,8714118.18,10030680.649999999,60383734.0,49195923.0,7057573.0,3798823.0,0.0,0.0,60383734.0,395607.0,17249758.05,14602240.47,12537414.12,2064826.35,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,1464794.1,472726.5,1937520.6,1.3818625874511286,1475.299103154882,33783111.86210062,29741592.585766964,56152547.636571385,57385702.57408556,3145.3541656786356,29277000.13044549,939955.230561286,143758350.9258294,11132284.216844616,909429.6787251025,12041713.89556972,13861022.316904966,83442022.90520069,67982005.44882649,9752596.086905224,5249451.380048859,0.0,0.0,83442022.90520069,23836795.291878935,20178289.798457783,,17324983.515809514,2853306.2826482696,2024144.1651091473,653243.0644467159,2677387.2295558634,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
03,Grande Fortaleza,2020,4,44898.0,32941.0,11957.0,77839.0,1474.2145006946248,135874342.0,375788.0,276731769.9,132441.0,230851347.69,319263064.88,87202.4,196206010.26,9349576.14,755757201.37,302487110.49,36968134.83,339455245.32000005,177338540.23999992,6804908775.0,815213877.0,734923083.0,10740337.0,0.0,854952226.0,6804908775.0,4137561.0,848367741.6600001,514220339.49,319606598.03,194613741.46,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,51826686.58,27124653.95,78951340.53,1.3818625874511286,2037.1618643878478,187759669.80433956,382405279.5839443,319004840.6354835,441177684.91265434,120501.73409594828,271129745.0113463,12919829.476391736,1044352601.7699718,417995621.1723268,51084882.44942598,469080503.62175286,245057494.07085237,9403448847.19039,1126513557.397286,1015562713.0519406,14841669.876917092,0.0,1181426495.167462,9403448847.19039,1172327642.6003582,710581848.8476491,,441652400.5201885,268929448.3274606,71617359.21645747,37482544.491063476,109099903.70752096,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
04,Litoral Leste,2020,4,1887.0,631.0,1256.0,2518.0,1091.5411364092126,10474117.0,28299.0,12949644.0,6201.0,20540974.57,24620558.68,8766.3,10985173.75,3452485.79,59607959.09,11833517.03,659720.1399999999,12493237.17,19564918.51,37022916.0,24801894.0,2147976.0,9845987.0,0.0,0.0,37022916.0,207315.0,31649002.31,29645807.86,28093468.3,1552339.56,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,3555948.79,751246.84,4307195.63,1.3818625874511286,1508.3598590677798,14473790.418885853,17894628.56441098,28384804.268068034,34022228.92203714,12113.822000372827,15180000.621775217,4770860.9469076535,82370008.58078842,16352294.461722793,911642.5796540206,17263937.041376814,27036028.91549908,51160582.498745784,34272809.41652862,2968207.6731429254,13605801.071830174,0.0,0.0,51160582.498745784,43734572.22234334,40966432.756498605,,38821312.795514256,2145119.9609843465,4913832.595793109,1038119.9021368839,5951952.497929994,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
05,Litoral Norte,2020,4,598.0,434.0,164.0,1032.0,1190.1920454677027,24670630.0,60144.0,24805170.2,11862.0,42868120.480000004,54249303.620000005,1736.57,21813232.46,1828088.3800000001,120760481.51,18080524.97,1688715.37,19769240.34,31959536.570000004,70435840.0,68484485.0,1362438.0,89471.0,0.0,0.0,70435840.0,405625.0,44216912.87,29247581.96,28164268.35,1083313.61,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,2516235.02,87299.85,2603534.87,1.3818625874511286,1644.6818595137509,34091420.60584944,34277336.674737625,59237851.88565952,74965083.06775509,2399.7011134900063,30142889.847848546,2526166.9388761423,166874391.44125277,24984801.017518938,2333572.5906566903,27318373.608175628,44163687.89835917,97332652.1116937,94636147.642358,1882702.0999217406,123636.62756183992,0.0,0.0,97332652.1116937,61101697.6276393,40416139.28393455,,38919148.73579893,1496990.5481356229,3477091.0353723424,120636.39660509542,3597727.431977438,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
06,Litoral Oeste / Vale do Curu,2020,4,709.0,422.0,287.0,1131.0,975.8703959294389,25995144.0,62851.0,20191497.5,9658.0,40188863.25,52569552.230000004,2721.8,20825689.9,818606.5900000001,114405433.77,12991782.780000001,927856.67,13919639.45,20849653.840000004,108622691.0,101482563.0,1488664.0,4935835.0,0.0,0.0,108622691.0,403645.0,28355972.88,24926563.87,23102994.64,1823569.23,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,2464458.59,208770.48,2673229.07,1.3818625874511286,1348.5187903360118,35921716.94900468,27901874.97986299,55535486.55736457,72643897.46569505,3761.153590524482,28778241.73066883,1131201.8205619452,158092588.72788092,17952858.56797382,1282170.418789988,19235028.9867638,28811356.602802765,150101632.8411644,140234957.08835217,2057129.0868853468,6820645.724331841,0.0,0.0,150101632.8411644,39184058.053650826,34445086.04566402,,31925163.951099955,2519922.094564062,3405543.12384356,288492.1156762141,3694035.239519774,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
07,Maciço do Baturité,2020,4,379.0,266.0,113.0,645.0,1249.6994776318136,15445798.0,39498.0,13455423.2,6437.0,31704547.86,31130623.25,2619.25,13969864.09,660509.02,77468163.47,8398816.31,509809.07,8908625.38,7885152.7,44417156.0,42207364.0,2955.0,2047670.0,0.0,0.0,44417156.0,246972.0,16758955.61,14993054.83,13916409.6,1076645.23,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,581435.27,564826.33,1146261.6,1.3818625874511286,1726.9129536966216,21343970.389527466,18593545.91840194,43811328.53978774,43018243.59321126,3619.4435821813686,19304432.537748005,912732.7034120093,107050356.8177412,11606010.03766334,704486.0805762535,12310496.118239595,10896197.512469253,61378406.11738042,58324777.22653162,4083.403945918085,2829598.5644460525,0.0,0.0,61378406.11738042,23158573.762213204,20718341.54118044,,19230565.777885724,1487775.7632947154,803463.6466375455,780512.3738343249,1583976.0204718707,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
08,Serra da Ibiapaba,2020,4,734.0,450.0,284.0,1184.0,1275.5994198238807,22301506.0,56171.0,18213306.72,8713.0,35276890.99,48549642.629999995,2395.45,19234298.919999998,589650.18,103652878.16999999,10069376.780000001,1365270.65,11434647.43,20566815.15,69123789.0,64805662.0,1755546.0,2235559.0,0.0,0.0,69123789.0,364867.0,7347403.81,4282959.0,2713012.83,1569946.17,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,318030.23,245608.95,563639.1799999999,1.3818625874511286,1762.7031148289861,30817616.785216868,25168287.150140226,48747815.86067281,67088934.784519404,3310.1827351098054,26579158.073399644,814815.5234258238,143234034.42475277,13914495.051231114,1886616.432980084,15801111.484211197,28420512.39880807,95519577.92196585,89552519.77280328,2425923.337949479,3089235.3441396574,0.0,0.0,95519577.92196585,10153102.43993488,5918460.805687098,,3749010.9290519087,2169449.876635189,439474.0765154775,339397.8191481549,778871.8956636323,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
09,Sertão Central,2020,4,1079.0,554.0,525.0,1633.0,709.9832553703998,21977772.0,57655.0,28262032.66,13530.0,39295777.46,46487407.980000004,2297.8199999999997,21131236.189999998,688241.04,107604960.49000001,14953110.9,959256.9,15912367.8,12272398.07,60762484.0,56085321.0,670968.0,2711099.0,700122.0,0.0,60762484.0,398788.0,29679685.57,25317678.08,23485707.16,1831970.92,,,5862082.68,27357686.166194998,35162256.694666,68382025.540861,92.47999999999999,2531.0648032555273,0.0223,2535502.22,512405.54,3047907.7600000002,1.3818625874511286,981.099298313116,30370260.882330965,39054245.5781759,54301364.71677934,64239209.87513905,3175.271490696952,29200464.717554323,951054.5443244557,148695269.12528786,20663144.518717673,1325561.2218643485,21988705.740582023,16958767.751240436,83965403.3601978,77502206.79508711,927185.5765769088,3746366.278976167,967472.398451459,0.0,83965403.3601978,41013247.09649612,34985552.13988352,,32454020.064237095,2531532.075646424,3503715.658217281,708074.0453286928,4211789.703545974,8100592.740037246,37804562.99229416,48589407.01671192,94494562.74904333
