cod_ibge,regiao_codigo,regiao_nome,ano,mes,credito_operacoes
2312205,12,Sertão dos Crateús,2018,8,6611169.0
2312304,08,Serra da Ibiapaba,2018,8,22512949.0
2312908,11,Sertão de Sobral,2018,8,51129841.0
2313302,13,Sertão dos Inhamuns,2018,8,13304961.0
2313401,08,Serra da Ibiapaba,2018,8,16030308.0
2314102,08,Serra da Ibiapaba,2018,8,7599313.0
2300200,05,Litoral Norte,2018,9,20300505.0
2300309,02,Centro Sul,2018,9,6141904.0
2301000,03,Grande Fortaleza,2018,9,13546979.0
2301109,04,Litoral Leste,2018,9,32376733.0
2301901,01,Cariri,2018,9,17083205.0
2302107,07,Maciço do Baturité,2018,9,26708302.0
2302404,10,Sertão de Canindé,2018,9,17370505.0
2302503,01,Cariri,2018,9,29121557.0
2302701,01,Cariri,2018,9,13787952.0
2302800,10,Sertão de Canindé,2018,9,26494074.0
2303501,03,Grande Fortaleza,2018,9,17540850.0
2303709,03,Grande Fortaleza,2018,9,21283745.0
2304103,12,Sertão dos Crateús,2018,9,28349469.0
2304202,01,Cariri,2018,9,28686327.0
2304285,03,Grande Fortaleza,2018,9,9588120.0
2304400,03,Grande Fortaleza,2018,9,5820372875.0
2304707,05,Litoral Norte,2018,9,26954518.0
2305233,03,Grande Fortaleza,2018,9,25810351.0
2305506,02,Centro Sul,2018,9,41419412.0
2306306,06,Litoral Oeste / Vale do Curu,2018,9,6479398.0
2306405,06,Litoral Oeste / Vale do Curu,2018,9,54479026.0
2306900,14,Vale do Jaguaribe,2018,9,20597362.0
2307304,01,Cariri,2018,9,59488714.0
2307502,01,Cariri,2018,9,14835559.0
2307601,14,Vale do Jaguaribe,2018,9,27769224.0
2307650,03,Grande Fortaleza,2018,9,88188167.0
2307700,03,Grande Fortaleza,2018,9,4188467.0
2308500,09,Sertão Central,2018,9,11783690.0
2309300,12,Sertão dos Crateús,2018,9,28780359.0
2309607,03,Grande Fortaleza,2018,9,17712012.0
2311306,09,Sertão Central,2018,9,28078919.0
2311405,09,Sertão Central,2018,9,8701121.0
2311801,14,Vale do Jaguaribe,2018,9,8824835.0
2312205,12,Sertão dos Crateús,2018,9,6557497.0
2312304,08,Serra da Ibiapaba,2018,9,21709907.0
2312908,11,Sertão de Sobral,2018,9,50245533.0
2313302,13,Sertão dos Inhamuns,2018,9,12983399.0
2313401,08,Serra da Ibiapaba,2018,9,16005733.0
2314102,08,Serra da Ibiapaba,2018,9,7369010.0
2300200,05,Litoral Norte,2018,10,19968006.0
2300309,02,Centro Sul,2018,10,6093844.0
2301000,03,Grande Fortaleza,2018,10,13366372.0
2301109,04,Litoral Leste,2018,10,32617635.0
2301901,01,Cariri,2018,10,16845085.0
2302107,07,Maciço do Baturité,2018,10,27349408.0
2302404,10,Sertão de Canindé,2018,10,17346762.0
2302503,01,Cariri,2018,10,29585965.0
2302701,01,Cariri,2018,10,14263413.0
2302800,10,Sertão de Canindé,2018,10,25917382.0
2303501,03,Grande Fortaleza,2018,10,16872330.0
2303709,03,Grande Fortaleza,2018,10,35367549.0
2304103,12,Sertão dos Crateús,2018,10,28778049.0
2304202,01,Cariri,2018,10,28996975.0
2304285,03,Grande Fortaleza,2018,10,10550956.0
2304400,03,Grande Fortaleza,2018,10,5644842870.0
2304707,05,Litoral Norte,2018,10,27257547.0
2305233,03,Grande Fortaleza,2018,10,25291335.0
2305506,02,Centro Sul,2018,10,41480473.0
2306306,06,Litoral Oeste / Vale do Curu,2018,10,6564977.0
2306405,06,Litoral Oeste / Vale do Curu,2018,10,55313595.0
2306900,14,Vale do Jaguaribe,2018,10,20255253.0
2307304,01,Cariri,2018,10,58799837.0
2307502,01,Cariri,2018,10,14694188.0
2307601,14,Vale do Jaguaribe,2018,10,28000441.0
2307650,03,Grande Fortaleza,2018,10,68128886.0
2307700,03,Grande Fortaleza,2018,10,20159314.0
2308500,09,Sertão Central,2018,10,11278572.0
2309300,12,Sertão dos Crateús,2018,10,29224697.0
2309607,03,Grande Fortaleza,2018,10,17579519.0
2311306,09,Sertão Central,2018,10,28528584.0
2311405,09,Sertão Central,2018,10,8421689.0
2311801,14,Vale do Jaguaribe,2018,10,9818306.0
2312205,12,Sertão dos Crateús,2018,10,6429677.0
2312304,08,Serra da Ibiapaba,2018,10,21805596.0
2312908,11,Sertão de Sobral,2018,10,47887016.0
2313302,13,Sertão dos Inhamuns,2018,10,12899505.0
2313401,08,Serra da Ibiapaba,2018,10,15984612.0
2314102,08,Serra da Ibiapaba,2018,10,7289459.0
2300200,05,Litoral Norte,2018,11,20143023.0
2300309,02,Centro Sul,2018,11,6439545.0
2301000,03,Grande Fortaleza,2018,11,14332529.0
2301109,04,Litoral Leste,2018,11,33013423.0
2301901,01,Cariri,2018,11,17173129.0
2302107,07,Maciço do Baturité,2018,11,28116518.0
2302404,10,Sertão de Canindé,2018,11,17537452.0
2302503,01,Cariri,2018,11,32072655.0
2302701,01,Cariri,2018,11,14674236.0
2302800,10,Sertão de Canindé,2018,11,26156051.0
2303501,03,Grande Fortaleza,2018,11,17872828.0
2303709,03,Grande Fortaleza,2018,11,35503954.0
2304103,12,Sertão dos Crateús,2018,11,29471658.0
2304202,01,Cariri,2018,11,29914703.0
2304285,03,Grande Fortaleza,2018,11,10519005.0
2304400,03,Grande Fortaleza,2018,11,5584902030.0
2304707,05,Litoral Norte,2018,11,27303946.0
2305233,03,Grande Fortaleza,2018,11,23674191.0
2305506,02,Centro Sul,2018,11,42309600.0
2306306,06,Litoral Oeste / Vale do Curu,2018,11,7136727.0
2306405,06,Litoral Oeste / Vale do Curu,2018,11,57280223.0
2306900,14,Vale do Jaguaribe,2018,11,20456615.0
2307304,01,Cariri,2018,11,58805635.0
2307502,01,Cariri,2018,11,14660008.0
2307601,14,Vale do Jaguaribe,2018,11,27864179.0
2307650,03,Grande Fortaleza,2018,11,70513022.0
2307700,03,Grande Fortaleza,2018,11,20308955.0
2308500,09,Sertão Central,2018,11,12020706.0
2309300,12,Sertão dos Crateús,2018,11,30050985.0
2309607,03,Grande Fortaleza,2018,11,17766048.0
2311306,09,Sertão Central,2018,11,28615746.0
2311405,09,Sertão Central,2018,11,8919060.0
2311801,14,Vale do Jaguaribe,2018,11,9950998.0
2312205,12,Sertão dos Crateús,2018,11,6565163.0
2312304,08,Serra da Ibiapaba,2018,11,21808372.0
2312908,11,Sertão de Sobral,2018,11,47541895.0
2313302,13,Sertão dos Inhamuns,2018,11,13362965.0
2313401,08,Serra da Ibiapaba,2018,11,15695047.0
2314102,08,Serra da Ibiapaba,2018,11,7323584.0
2300200,05,Litoral Norte,2018,12,21224284.0
2300309,02,Centro Sul,2018,12,6640174.0
2301000,03,Grande Fortaleza,2018,12,15918850.0
2301109,04,Litoral Leste,2018,12,34521046.0
2301901,01,Cariri,2018,12,18693825.0
2302107,07,Maciço do Baturité,2018,12,30598985.0
2302404,10,Sertão de Canindé,2018,12,18003133.0
2302503,01,Cariri,2018,12,33736562.0
2302701,01,Cariri,2018,12,16245366.0
2302800,10,Sertão de Canindé,2018,12,26676357.0
2303501,03,Grande Fortaleza,2018,12,20920793.0
2303709,03,Grande Fortaleza,2018,12,37979091.0
2304103,12,Sertão dos Crateús,2018,12,31059201.0
2304202,01,Cariri,2018,12,31772177.0
2304285,03,Grande Fortaleza,2018,12,11125580.0
2304400,03,Grande Fortaleza,2018,12,5965454238.0
2304707,05,Litoral Norte,2018,12,28767146.0
2305233,03,Grande Fortaleza,2018,12,24449016.0
2305506,02,Centro Sul,2018,12,46658936.0
2306306,06,Litoral Oeste / Vale do Curu,2018,12,7131739.0
2306405,06,Litoral Oeste / Vale do Curu,2018,12,60911417.0
2306900,14,Vale do Jaguaribe,2018,12,22059011.0
2307304,01,Cariri,2018,12,60609118.0
2307502,01,Cariri,2018,12,14559226.0
2307601,14,Vale do Jaguaribe,2018,12,29451420.0
2307650,03,Grande Fortaleza,2018,12,76862824.0
2307700,03,Grande Fortaleza,2018,12,22164069.0
2308500,09,Sertão Central,2018,12,13834297.0
2309300,12,Sertão dos Crateús,2018,12,30431937.0
2309607,03,Grande Fortaleza,2018,12,20947572.0
2311306,09,Sertão Central,2018,12,29365866.0
2311405,09,Sertão Central,2018,12,10160168.0
2311801,14,Vale do Jaguaribe,2018,12,11603593.0
2312205,12,Sertão dos Crateús,2018,12,6507006.0
2312304,08,Serra da Ibiapaba,2018,12,22812243.0
2312908,11,Sertão de Sobral,2018,12,48826681.0
2313302,13,Sertão dos Inhamuns,2018,12,15074815.0
2313401,08,Serra da Ibiapaba,2018,12,16851552.0
2314102,08,Serra da Ibiapaba,2018,12,7731127.0
2300200,05,Litoral Norte,2019,1,21696434.0
2300309,02,Centro Sul,2019,1,6735220.0
2301000,03,Grande Fortaleza,2019,1,19140119.0
2301109,04,Litoral Leste,2019,1,34668813.0
2301901,01,Cariri,2019,1,18719544.0
2302107,07,Maciço do Baturité,2019,1,29212759.0
2302404,10,Sertão de Canindé,2019,1,18481421.0
2302503,01,Cariri,2019,1,34682589.0
2302701,01,Cariri,2019,1,15924390.0
2302800,10,Sertão de Canindé,2019,1,26904488.0
2303501,03,Grande Fortaleza,2019,1,20615434.0
2303709,03,Grande Fortaleza,2019,1,37346823.0
2304103,12,Sertão dos Crateús,2019,1,30290456.0
2304202,01,Cariri,2019,1,32298325.0
2304285,03,Grande Fortaleza,2019,1,11456910.0
2304400,03,Grande Fortaleza,2019,1,5659285137.0
2304707,05,Litoral Norte,2019,1,28868236.0
2305233,03,Grande Fortaleza,2019,1,25175121.0
2305506,02,Centro Sul,2019,1,45090802.0
2306306,06,Litoral Oeste / Vale do Curu,2019,1,7521572.0
2306405,06,Litoral Oeste / Vale do Curu,2019,1,60358451.0
2306900,14,Vale do Jaguaribe,2019,1,22313572.0
2307304,01,Cariri,2019,1,58562176.0
2307502,01,Cariri,2019,1,14460375.0
2307601,14,Vale do Jaguaribe,2019,1,29395323.0
2307650,03,Grande Fortaleza,2019,1,77403493.0
2307700,03,Grande Fortaleza,2019,1,24428698.0
2308500,09,Sertão Central,2019,1,13795006.0
2309300,12,Sertão dos Crateús,2019,1,30644544.0
2309607,03,Grande Fortaleza,2019,1,21506556.0
2311306,09,Sertão Central,2019,1,30117196.0
2311405,09,Sertão Central,2019,1,10233850.0
2311801,14,Vale do Jaguaribe,2019,1,11428051.0
2312205,12,Sertão dos Crateús,2019,1,7322140.0
2312304,08,Serra da Ibiapaba,2019,1,23356608.0
2312908,11,Sertão de Sobral,2019,1,51289653.0
2313302,13,Sertão dos Inhamuns,2019,1,14355249.0
2313401,08,Serra da Ibiapaba,2019,1,16990994.0
2314102,08,Serra da Ibiapaba,2019,1,8113438.0
2300200,05,Litoral Norte,2019,2,21043775.0
2300309,02,Centro Sul,2019,2,6128742.0
2301000,03,Grande Fortaleza,2019,2,18697608.0
2301109,04,Litoral Leste,2019,2,33972478.0
2301901,01,Cariri,2019,2,18351057.0
2302107,07,Maciço do Baturité,2019,2,28328636.0
2302404,10,Sertão de Canindé,2019,2,18145805.0
2302503,01,Cariri,2019,2,34099814.0
2302701,01,Cariri,2019,2,15563413.0
2302800,10,Sertão de Canindé,2019,2,26215216.0
2303501,03,Grande Fortaleza,2019,2,20742522.0
2303709,03,Grande Fortaleza,2019,2,37167246.0
2304103,12,Sertão dos Crateús,2019,2,29385058.0
2304202,01,Cariri,2019,2,31128065.0
2304285,03,Grande Fortaleza,2019,2,11585050.0
2304400,03,Grande Fortaleza,2019,2,5601032532.0
2304707,05,Litoral Norte,2019,2,27596516.0
2305233,03,Grande Fortaleza,2019,2,18517271.0
2305506,02,Centro Sul,2019,2,44134384.0
2306306,06,Litoral Oeste / Vale do Curu,2019,2,7383997.0
2306405,06,Litoral Oeste / Vale do Curu,2019,2,58831614.0
2306900,14,Vale do Jaguaribe,2019,2,21425710.0
2307304,01,Cariri,2019,2,56894882.0
2307502,01,Cariri,2019,2,14271822.0
2307601,14,Vale do Jaguaribe,2019,2,28840755.0
2307650,03,Grande Fortaleza,2019,2,74871399.0
2307700,03,Grande Fortaleza,2019,2,23850794.0
2308500,09,Sertão Central,2019,2,12826976.0
2309300,12,Sertão dos Crateús,2019,2,29193134.0
2309607,03,Grande Fortaleza,2019,2,20419976.0
2311306,09,Sertão Central,2019,2,28102889.0
2311405,09,Sertão Central,2019,2,9611928.0
2311801,14,Vale do Jaguaribe,2019,2,10899527.0
2312205,12,Sertão dos Crateús,2019,2,6378751.0
2312304,08,Serra da Ibiapaba,2019,2,22997436.0
2312908,11,Sertão de Sobral,2019,2,50782627.0
2313302,13,Sertão dos Inhamuns,2019,2,14341301.0
2313401,08,Serra da Ibiapaba,2019,2,17252909.0
2314102,08,Serra da Ibiapaba,2019,2,7928776.0
2300200,05,Litoral Norte,2019,3,20641943.0
2300309,02,Centro Sul,2019,3,6108445.0
2301000,03,Grande Fortaleza,2019,3,18013616.0
2301109,04,Litoral Leste,2019,3,34029479.0
2301901,01,Cariri,2019,3,17818550.0
2302107,07,Maciço do Baturité,2019,3,27272109.0
2302404,10,Sertão de Canindé,2019,3,17808421.0
2302503,01,Cariri,2019,3,32778773.0
2302701,01,Cariri,2019,3,15875730.0
2302800,10,Sertão de Canindé,2019,3,26655834.0
2303501,03,Grande Fortaleza,2019,3,18061024.0
2303709,03,Grande Fortaleza,2019,3,36287225.0
2304103,12,Sertão dos Crateús,2019,3,28606617.0
2304202,01,Cariri,2019,3,31283699.0
2304285,03,Grande Fortaleza,2019,3,11349248.0
2304400,03,Grande Fortaleza,2019,3,5690786264.0
2304707,05,Litoral Norte,2019,3,26835304.0
2305233,03,Grande Fortaleza,2019,3,17978532.0
2305506,02,Centro Sul,2019,3,40233381.0
2306306,06,Litoral Oeste / Vale do Curu,2019,3,7169484.0
2306405,06,Litoral Oeste / Vale do Curu,2019,3,56471837.0
2306900,14,Vale do Jaguaribe,2019,3,20688484.0
2307304,01,Cariri,2019,3,56144820.0
2307502,01,Cariri,2019,3,14275000.0
2307601,14,Vale do Jaguaribe,2019,3,28701344.0
2307650,03,Grande Fortaleza,2019,3,72273508.0
2307700,03,Grande Fortaleza,2019,3,22655794.0
2308500,09,Sertão Central,2019,3,12428304.0
2309300,12,Sertão dos Crateús,2019,3,29243642.0
2309607,03,Grande Fortaleza,2019,3,18622831.0
2311306,09,Sertão Central,2019,3,27487362.0
2311405,09,Sertão Central,2019,3,8867456.0
2311801,14,Vale do Jaguaribe,2019,3,9539922.0
2312205,12,Sertão dos Crateús,2019,3,6397856.0
2312304,08,Serra da Ibiapaba,2019,3,22782076.0
2312908,11,Sertão de Sobral,2019,3,49880501.0
2313302,13,Sertão dos Inhamuns,2019,3,14049574.0
2313401,08,Serra da Ibiapaba,2019,3,16345720.0
2314102,08,Serra da Ibiapaba,2019,3,7675222.0
2300200,05,Litoral Norte,2019,4,20833980.0
2300309,02,Centro Sul,2019,4,6283727.0
2301000,03,Grande Fortaleza,2019,4,18023965.0
2301109,04,Litoral Leste,2019,4,34783041.0
2301901,01,Cariri,2019,4,17992225.0
2302107,07,Maciço do Baturité,2019,4,27884989.0
2302404,10,Sertão de Canindé,2019,4,17970271.0
2302503,01,Cariri,2019,4,32891640.0
2302701,01,Cariri,2019,4,16771241.0
2302800,10,Sertão de Canindé,2019,4,26856550.0
2303501,03,Grande Fortaleza,2019,4,17610747.0
2303709,03,Grande Fortaleza,2019,4,36654723.0
2304103,12,Sertão dos Crateús,2019,4,28292996.0
2304202,01,Cariri,2019,4,31757840.0
2304285,03,Grande Fortaleza,2019,4,11496772.0
2304400,03,Grande Fortaleza,2019,4,8139324659.0
2304707,05,Litoral Norte,2019,4,27013820.0
2305233,03,Grande Fortaleza,2019,4,17784057.0
2305506,02,Centro Sul,2019,4,40978223.0
2306306,06,Litoral Oeste / Vale do Curu,2019,4,7698894.0
2306405,06,Litoral Oeste / Vale do Curu,2019,4,58259087.0
2306900,14,Vale do Jaguaribe,2019,4,20651355.0
2307304,01,Cariri,2019,4,56355851.0
2307502,01,Cariri,2019,4,14612956.0
2307601,14,Vale do Jaguaribe,2019,4,29648906.0
2307650,03,Grande Fortaleza,2019,4,70622679.0
2307700,03,Grande Fortaleza,2019,4,21754697.0
2308500,09,Sertão Central,2019,4,13007820.0
2309300,12,Sertão dos Crateús,2019,4,29666215.0
2309607,03,Grande Fortaleza,2019,4,18672167.0
2311306,09,Sertão Central,2019,4,27802887.0
2311405,09,Sertão Central,2019,4,8941497.0
2311801,14,Vale do Jaguaribe,2019,4,9905378.0
2312205,12,Sertão dos Crateús,2019,4,6449859.0
2312304,08,Serra da Ibiapaba,2019,4,22951722.0
2312908,11,Sertão de Sobral,2019,4,49978534.0
2313302,13,Sertão dos Inhamuns,2019,4,14420735.0
2313401,08,Serra da Ibiapaba,2019,4,16457248.0
2314102,08,Serra da Ibiapaba,2019,4,8004583.0
2300200,05,Litoral Norte,2019,5,21714726.0
2300309,02,Centro Sul,2019,5,6605239.0
2301000,03,Grande Fortaleza,2019,5,18427633.0
2301109,04,Litoral Leste,2019,5,35548435.0
2301901,01,Cariri,2019,5,18554695.0
2302107,07,Maciço do Baturité,2019,5,29310628.0
2302404,10,Sertão de Canindé,2019,5,18078186.0
2302503,01,Cariri,2019,5,33561866.0
2302701,01,Cariri,2019,5,17238579.0
2302800,10,Sertão de Canindé,2019,5,27365640.0
2303501,03,Grande Fortaleza,2019,5,17903734.0
2303709,03,Grande Fortaleza,2019,5,37852621.0
2304103,12,Sertão dos Crateús,2019,5,28846493.0
2304202,01,Cariri,2019,5,31522868.0
2304285,03,Grande Fortaleza,2019,5,11453130.0
2304400,03,Grande Fortaleza,2019,5,5769080340.0
2304707,05,Litoral Norte,2019,5,28501399.0
2305233,03,Grande Fortaleza,2019,5,17375873.0
2305506,02,Centro Sul,2019,5,40827849.0
2306306,06,Litoral Oeste / Vale do Curu,2019,5,8127513.0
2306405,06,Litoral Oeste / Vale do Curu,2019,5,62038822.0
2306900,14,Vale do Jaguaribe,2019,5,21019515.0
2307304,01,Cariri,2019,5,56645788.0
2307502,01,Cariri,2019,5,14567522.0
2307601,14,Vale do Jaguaribe,2019,5,30113940.0
2307650,03,Grande Fortaleza,2019,5,70710381.0
2307700,03,Grande Fortaleza,2019,5,21490099.0
2308500,09,Sertão Central,2019,5,12848664.0
2309300,12,Sertão dos Crateús,2019,5,30889869.0
2309607,03,Grande Fortaleza,2019,5,18895955.0
2311306,09,Sertão Central,2019,5,28499207.0
2311405,09,Sertão Central,2019,5,9086851.0
2311801,14,Vale do Jaguaribe,2019,5,10612960.0
2312205,12,Sertão dos Crateús,2019,5,6851021.0
2312304,08,Serra da Ibiapaba,2019,5,24289693.0
2312908,11,Sertão de Sobral,2019,5,50944313.0
2313302,13,Sertão dos Inhamuns,2019,5,14842110.0
2313401,08,Serra da Ibiapaba,2019,5,17336593.0
2314102,08,Serra da Ibiapaba,2019,5,8445934.0
2300200,05,Litoral Norte,2019,6,22327836.0
2300309,02,Centro Sul,2019,6,6864038.0
2301000,03,Grande Fortaleza,2019,6,19738963.0
2301109,04,Litoral Leste,2019,6,36808510.0
2301901,01,Cariri,2019,6,19017316.0
2302107,07,Maciço do Baturité,2019,6,30888566.0
2302404,10,Sertão de Canindé,2019,6,18348424.0
2302503,01,Cariri,2019,6,34589259.0
2302701,01,Cariri,2019,6,17940754.0
2302800,10,Sertão de Canindé,2019,6,28503744.0
2303501,03,Grande Fortaleza,2019,6,19567283.0
2303709,03,Grande Fortaleza,2019,6,38452338.0
2304103,12,Sertão dos Crateús,2019,6,29725870.0
2304202,01,Cariri,2019,6,31917288.0
2304285,03,Grande Fortaleza,2019,6,11447631.0
2304400,03,Grande Fortaleza,2019,6,5975231778.0
2304707,05,Litoral Norte,2019,6,29903937.0
2305233,03,Grande Fortaleza,2019,6,17928269.0
2305506,02,Centro Sul,2019,6,42498007.0
2306306,06,Litoral Oeste / Vale do Curu,2019,6,8321435.0
2306405,06,Litoral Oeste / Vale do Curu,2019,6,63238375.0
2306900,14,Vale do Jaguaribe,2019,6,21656484.0
2307304,01,Cariri,2019,6,58111051.0
2307502,01,Cariri,2019,6,14444691.0
2307601,14,Vale do Jaguaribe,2019,6,31200017.0
2307650,03,Grande Fortaleza,2019,6,74693500.0
2307700,03,Grande Fortaleza,2019,6,22839169.0
2308500,09,Sertão Central,2019,6,13536703.0
2309300,12,Sertão dos Crateús,2019,6,31572647.0
2309607,03,Grande Fortaleza,2019,6,21177227.0
2311306,09,Sertão Central,2019,6,28681962.0
2311405,09,Sertão Central,2019,6,9038454.0
2311801,14,Vale do Jaguaribe,2019,6,10733606.0
2312205,12,Sertão dos Crateús,2019,6,7263241.0
2312304,08,Serra da Ibiapaba,2019,6,24615808.0
2312908,11,Sertão de Sobral,2019,6,52207185.0
2313302,13,Sertão dos Inhamuns,2019,6,15217503.0
2313401,08,Serra da Ibiapaba,2019,6,17561661.0
2314102,08,Serra da Ibiapaba,2019,6,8821000.0
2300200,05,Litoral Norte,2019,7,23458185.0
2300309,02,Centro Sul,2019,7,6948001.0
2301000,03,Grande Fortaleza,2019,7,19683059.0
2301109,04,Litoral Leste,2019,7,37367571.0
2301901,01,Cariri,2019,7,19818462.0
2302107,07,Maciço do Baturité,2019,7,31526434.0
2302404,10,Sertão de Canindé,2019,7,19698613.0
2302503,01,Cariri,2019,7,36199895.0
2302701,01,Cariri,2019,7,18361918.0
2302800,10,Sertão de Canindé,2019,7,29585277.0
2303501,03,Grande Fortaleza,2019,7,20280883.0
2303709,03,Grande Fortaleza,2019,7,39017695.0
2304103,12,Sertão dos Crateús,2019,7,30736639.0
2304202,01,Cariri,2019,7,33060137.0
2304285,03,Grande Fortaleza,2019,7,11648263.0
2304400,03,Grande Fortaleza,2019,7,6023649979.0
2304707,05,Litoral Norte,2019,7,31005825.0
2305233,03,Grande Fortaleza,2019,7,18015243.0
2305506,02,Centro Sul,2019,7,43012998.0
2306306,06,Litoral Oeste / Vale do Curu,2019,7,11554019.0
2306405,06,Litoral Oeste / Vale do Curu,2019,7,67193878.0
2306900,14,Vale do Jaguaribe,2019,7,22623200.0
2307304,01,Cariri,2019,7,58623993.0
2307502,01,Cariri,2019,7,14492157.0
2307601,14,Vale do Jaguaribe,2019,7,31848528.0
2307650,03,Grande Fortaleza,2019,7,77907770.0
2307700,03,Grande Fortaleza,2019,7,23817512.0
2308500,09,Sertão Central,2019,7,13971663.0
2309300,12,Sertão dos Crateús,2019,7,33673734.0
2309607,03,Grande Fortaleza,2019,7,21828416.0
2311306,09,Sertão Central,2019,7,29411362.0
2311405,09,Sertão Central,2019,7,9249297.0
2311801,14,Vale do Jaguaribe,2019,7,11093923.0
2312205,12,Sertão dos Crateús,2019,7,7655706.0
2312304,08,Serra da Ibiapaba,2019,7,25585258.0
2312908,11,Sertão de Sobral,2019,7,50870739.0
2313302,13,Sertão dos Inhamuns,2019,7,15265882.0
2313401,08,Serra da Ibiapaba,2019,7,18561112.0
2314102,08,Serra da Ibiapaba,2019,7,9242558.0
2300200,05,Litoral Norte,2019,8,24405423.0
2300309,02,Centro Sul,2019,8,6972819.0
2301000,03,Grande Fortaleza,2019,8,19866892.0
2301109,04,Litoral Leste,2019,8,37393066.0
2301901,01,Cariri,2019,8,20112451.0
2302107,07,Maciço do Baturité,2019,8,32142820.0
2302404,10,Sertão de Canindé,2019,8,20610844.0
2302503,01,Cariri,2019,8,37814024.0
2302701,01,Cariri,2019,8,18841305.0
2302800,10,Sertão de Canindé,2019,8,30283881.0
2303501,03,Grande Fortaleza,2019,8,20287836.0
2303709,03,Grande Fortaleza,2019,8,39928020.0
2304103,12,Sertão dos Crateús,2019,8,31925474.0
2304202,01,Cariri,2019,8,33282970.0
2304285,03,Grande Fortaleza,2019,8,11605026.0
2304400,03,Grande Fortaleza,2019,8,6150644034.0
2304707,05,Litoral Norte,2019,8,31306668.0
2305233,03,Grande Fortaleza,2019,8,17871387.0
2305506,02,Centro Sul,2019,8,43544254.0
2306306,06,Litoral Oeste / Vale do Curu,2019,8,12086985.0
2306405,06,Litoral Oeste / Vale do Curu,2019,8,69813578.0
2306900,14,Vale do Jaguaribe,2019,8,22996003.0
2307304,01,Cariri,2019,8,58743727.0
2307502,01,Cariri,2019,8,14146851.0
2307601,14,Vale do Jaguaribe,2019,8,32816052.0
2307650,03,Grande Fortaleza,2019,8,78856918.0
2307700,03,Grande Fortaleza,2019,8,25205189.0
2308500,09,Sertão Central,2019,8,14242940.0
2309300,12,Sertão dos Crateús,2019,8,34354491.0
2309607,03,Grande Fortaleza,2019,8,21727946.0
