cod_ibge,regiao_codigo,regiao_nome,ano,mes,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio
2305902,12,Sertão dos Crateús,2024,4,18,16,2,34,1470.6941176470589
2306009,14,Vale do Jaguaribe,2024,4,7,7,0,14,1756.7078571428572
2306108,06,Litoral Oeste / Vale do Curu,2024,4,24,17,7,41,1335.0658536585363
2306207,04,Litoral Leste,2024,4,4,4,0,8,1396.8125
2306256,03,Grande Fortaleza,2024,4,460,307,153,767,1787.4025684485007
2306306,06,Litoral Oeste / Vale do Curu,2024,4,69,74,-5,143,1545.6653846153845
2306405,06,Litoral Oeste / Vale do Curu,2024,4,283,286,-3,569,1429.503831282953
2306504,07,Maciço do Baturité,2024,4,1,4,-3,5,1412.0
2306553,05,Litoral Norte,2024,4,32,25,7,57,1569.6477192982456
2306603,10,Sertão de Canindé,2024,4,5,6,-1,11,1516.1818181818182
2306702,14,Vale do Jaguaribe,2024,4,7,5,2,12,1568.4691666666668
2306801,14,Vale do Jaguaribe,2024,4,9,6,3,15,1892.05
2306900,14,Vale do Jaguaribe,2024,4,91,70,21,161,1642.8837888198757
2307007,04,Litoral Leste,2024,4,60,47,13,107,1558.1559813084111
2307106,01,Cariri,2024,4,7,11,-4,18,1496.7294444444444
2307205,01,Cariri,2024,4,3,0,3,3,1357.3333333333333
2307254,05,Litoral Norte,2024,4,113,171,-58,284,1566.7932746478873
2307304,01,Cariri,2024,4,1484,1770,-286,3254,1466.1464720344193
2307403,02,Centro Sul,2024,4,38,23,15,61,1506.2734426229506
2307502,01,Cariri,2024,4,12,7,5,19,1636.2642105263158
2307601,14,Vale do Jaguaribe,2024,4,318,247,71,565,1556.8893982300883
2307635,10,Sertão de Canindé,2024,4,21,26,-5,47,1617.48085106383
2307650,03,Grande Fortaleza,2024,4,2622,2090,532,4712,1667.871916383701
2307700,03,Grande Fortaleza,2024,4,389,350,39,739,1484.6435182679295
2307809,05,Litoral Norte,2024,4,117,79,38,196,1521.034693877551
2307908,05,Litoral Norte,2024,4,2,2,0,4,2152.9449999999997
2308005,11,Sertão de Sobral,2024,4,35,31,4,66,1469.926515151515
2308104,01,Cariri,2024,4,254,98,156,352,2175.765056818182
2308203,11,Sertão de Sobral,2024,4,14,9,5,23,1396.6526086956524
2308302,01,Cariri,2024,4,44,36,8,80,1752.45975
2308351,09,Sertão Central,2024,4,6,5,1,11,1412.0
2308377,06,Litoral Oeste / Vale do Curu,2024,4,5,2,3,7,1518.9157142857143
2308401,01,Cariri,2024,4,111,56,55,167,1388.7326946107785
2308500,09,Sertão Central,2024,4,35,56,-21,91,1611.634065934066
2308609,12,Sertão dos Crateús,2024,4,15,7,8,22,1682.4545454545455
2308708,14,Vale do Jaguaribe,2024,4,398,326,72,724,906.7299447513813
2308807,11,Sertão de Sobral,2024,4,0,2,-2,2,709.21
2308906,05,Litoral Norte,2024,4,7,6,1,13,1876.2815384615385
2309003,11,Sertão de Sobral,2024,4,24,3,21,27,1459.5
2309102,07,Maciço do Baturité,2024,4,0,1,-1,1,716.1
2309201,01,Cariri,2024,4,19,20,-1,39,1452.0482051282052
2309300,12,Sertão dos Crateús,2024,4,24,16,8,40,1504.29925
2309409,12,Sertão dos Crateús,2024,4,45,49,-4,94,2083.4036170212767
2309458,07,Maciço do Baturité,2024,4,22,7,15,29,1699.399655172414
2309508,02,Centro Sul,2024,4,4,7,-3,11,1052.9136363636362
2309607,03,Grande Fortaleza,2024,4,291,264,27,555,1247.368144144144
2309706,03,Grande Fortaleza,2024,4,575,246,329,821,1633.9737880633377
2309805,07,Maciço do Baturité,2024,4,5,6,-1,11,1371.6463636363635
2309904,11,Sertão de Sobral,2024,4,3,0,3,3,1428.3
2310001,14,Vale do Jaguaribe,2024,4,5,19,-14,24,1552.1975
2310100,07,Maciço do Baturité,2024,4,3,6,-3,9,1447.3677777777775
2310209,03,Grande Fortaleza,2024,4,82,75,7,157,1706.1904458598729
2310258,03,Grande Fortaleza,2024,4,78,99,-21,177,1746.470847457627
2310308,13,Sertão dos Inhamuns,2024,4,9,16,-7,25,1894.8508
2310407,10,Sertão de Canindé,2024,4,4,7,-3,11,1412.0
2310506,09,Sertão Central,2024,4,18,26,-8,44,1624.6627272727274
2310605,01,Cariri,2024,4,2,0,2,2,1088.0
2310704,06,Litoral Oeste / Vale do Curu,2024,4,99,71,28,170,1524.3531764705883
2310803,14,Vale do Jaguaribe,2024,4,90,60,30,150,1980.0798
2310852,03,Grande Fortaleza,2024,4,40,58,-18,98,1461.1529591836734
2310902,09,Sertão Central,2024,4,5,4,1,9,1479.111111111111
2310951,11,Sertão de Sobral,2024,4,0,2,-2,2,2500.0
2311009,12,Sertão dos Crateús,2024,4,6,12,-6,18,1621.522222222222
2311108,01,Cariri,2024,4,29,16,13,45,1415.590222222222
2311207,01,Cariri,2024,4,2,5,-3,7,1311.142857142857
2311231,14,Vale do Jaguaribe,2024,4,0,4,-4,4,2219.5
2311264,13,Sertão dos Inhamuns,2024,4,6,4,2,10,1284.072
2311306,09,Sertão Central,2024,4,193,189,4,382,1440.0164136125654
2311355,02,Centro Sul,2024,4,12,13,-1,25,1457.8016
2311405,09,Sertão Central,2024,4,459,364,95,823,1446.2429769137302
2311504,14,Vale do Jaguaribe,2024,4,122,102,20,224,1642.790133928571
2311603,07,Maciço do Baturité,2024,4,26,74,-48,100,838.005
2311702,11,Sertão de Sobral,2024,4,12,9,3,21,1392.6190476190477
2311801,14,Vale do Jaguaribe,2024,4,490,365,125,855,1519.5883157894737
2311900,02,Centro Sul,2024,4,1,5,-4,6,1412.0
2311959,01,Cariri,2024,4,6,3,3,9,1499.888888888889
2312007,11,Sertão de Sobral,2024,4,15,11,4,26,1578.506153846154
2312106,01,Cariri,2024,4,5,12,-7,17,1668.31
2312205,12,Sertão dos Crateús,2024,4,192,88,104,280,588.1213214285714
2312304,08,Serra da Ibiapaba,2024,4,83,53,30,136,1351.6250735294118
2312403,03,Grande Fortaleza,2024,4,307,455,-148,762,2168.4999212598423
2312502,14,Vale do Jaguaribe,2024,4,1,2,-1,3,1412.0
2312601,03,Grande Fortaleza,2024,4,14,4,10,18,2032.105
2312700,09,Sertão Central,2024,4,151,64,87,215,430.89297674418606
2312809,11,Sertão de Sobral,2024,4,17,9,8,26,1520.6538461538462
2312908,11,Sertão de Sobral,2024,4,1175,1017,158,2192,1542.28013229927
2313005,09,Sertão Central,2024,4,115,49,66,164,637.6055487804878
2313104,14,Vale do Jaguaribe,2024,4,84,48,36,132,1788.2666666666669
2313203,12,Sertão dos Crateús,2024,4,7,6,1,13,1407.0076923076922
2313302,13,Sertão dos Inhamuns,2024,4,131,139,-8,270,1446.4523703703703
2313351,06,Litoral Oeste / Vale do Curu,2024,4,5,27,-22,32,1649.275625
2313401,08,Serra da Ibiapaba,2024,4,269,233,36,502,1464.9134262948207
2313500,03,Grande Fortaleza,2024,4,197,134,63,331,1567.145679758308
2313559,06,Litoral Oeste / Vale do Curu,2024,4,2,6,-4,8,1723.86875
2313609,08,Serra da Ibiapaba,2024,4,61,49,12,110,1504.1200909090908
2313708,02,Centro Sul,2024,4,0,2,-2,2,1721.365
2313757,06,Litoral Oeste / Vale do Curu,2024,4,20,16,4,36,1530.2041666666669
2313807,06,Litoral Oeste / Vale do Curu,2024,4,71,21,50,92,966.8592391304348
2313906,05,Litoral Norte,2024,4,24,13,11,37,2038.8297297297297
2313955,11,Sertão de Sobral,2024,4,25,78,-53,103,871.9986407766991
2314003,01,Cariri,2024,4,51,35,16,86,1413.8867441860464
2314102,08,Serra da Ibiapaba,2024,4,48,17,31,65,1358.8255384615386
2300101,01,Cariri,2024,5,28,72,-44,100,2818.4219
2300150,07,Maciço do Baturité,2024,5,44,14,30,58,1563.493275862069
2300200,05,Litoral Norte,2024,5,80,82,-2,162,1838.5883950617283
2300309,02,Centro Sul,2024,5,57,35,22,92,1537.8271739130437
2300408,13,Sertão dos Inhamuns,2024,5,2,1,1,3,1412.0
2300507,11,Sertão de Sobral,2024,5,9,4,5,13,1363.4769230769232
2300606,01,Cariri,2024,5,3,0,3,3,1412.0
2300705,14,Vale do Jaguaribe,2024,5,5,22,-17,27,1618.148148148148
2300754,06,Litoral Oeste / Vale do Curu,2024,5,127,34,93,161,1509.9142236024843
2300804,01,Cariri,2024,5,1,5,-4,6,1460.493333333333
2300903,06,Litoral Oeste / Vale do Curu,2024,5,5,6,-1,11,2024.0245454545457
2301000,03,Grande Fortaleza,2024,5,730,664,66,1394,1735.0699426111908
2301109,04,Litoral Leste,2024,5,299,255,44,554,1539.1805415162455
2301208,07,Maciço do Baturité,2024,5,44,39,5,83,1630.3698795180724
2301257,12,Sertão dos Crateús,2024,5,3,10,-7,13,1415.3076923076924
2301307,01,Cariri,2024,5,14,6,8,20,1205.2455
2301406,07,Maciço do Baturité,2024,5,5,4,1,9,1506.9644444444446
2301505,13,Sertão dos Inhamuns,2024,5,1,1,0,2,3106.0
2301604,01,Cariri,2024,5,15,10,5,25,1338.4332000000002
2301703,01,Cariri,2024,5,5,9,-4,14,1481.8728571428571
2301802,02,Centro Sul,2024,5,0,1,-1,1,1100.0
2301851,09,Sertão Central,2024,5,12,11,1,23,1765.0756521739129
2301901,01,Cariri,2024,5,226,229,-3,455,1638.6095384615385
2301950,07,Maciço do Baturité,2024,5,14,13,1,27,1526.38
2302008,01,Cariri,2024,5,6,9,-3,15,1416.6
2302057,05,Litoral Norte,2024,5,1,4,-3,5,1468.272
2302107,07,Maciço do Baturité,2024,5,61,56,5,117,1658.4441025641024
2302206,04,Litoral Leste,2024,5,118,101,17,219,1567.6088584474887
2302305,05,Litoral Norte,2024,5,17,17,0,34,1383.5864705882354
2302404,10,Sertão de Canindé,2024,5,49,45,4,94,1593.5410638297872
2302503,01,Cariri,2024,5,325,359,-34,684,1498.3841812865498
2302602,05,Litoral Norte,2024,5,236,87,149,323,747.3912383900929
2302701,01,Cariri,2024,5,40,26,14,66,1296.2269696969695
2302800,10,Sertão de Canindé,2024,5,215,121,94,336,1109.7969642857145
2302909,07,Maciço do Baturité,2024,5,5,1,4,6,723.8716666666668
2303006,10,Sertão de Canindé,2024,5,8,7,1,15,1453.7546666666667
2303105,11,Sertão de Sobral,2024,5,15,6,9,21,1649.4304761904762
2303204,01,Cariri,2024,5,4,9,-5,13,1349.2707692307692
2303303,02,Centro Sul,2024,5,8,3,5,11,1374.8727272727274
2303402,08,Serra da Ibiapaba,2024,5,14,3,11,17,1928.6529411764704
2303501,03,Grande Fortaleza,2024,5,205,173,32,378,1387.795634920635
2303600,02,Centro Sul,2024,5,2,1,1,3,1217.33
2303659,12,Sertão dos Crateús,2024,5,2,2,0,4,1389.0
2303709,03,Grande Fortaleza,2024,5,1493,1446,47,2939,1652.725695814903
2303808,02,Centro Sul,2024,5,9,27,-18,36,1439.1166666666666
2303907,05,Litoral Norte,2024,5,11,3,8,14,1355.9957142857145
2303931,09,Sertão Central,2024,5,1,4,-3,5,1435.2
2303956,03,Grande Fortaleza,2024,5,44,31,13,75,1501.2185333333334
2304004,11,Sertão de Sobral,2024,5,21,7,14,28,1771.0003571428572
2304103,12,Sertão dos Crateús,2024,5,128,147,-19,275,1679.981890909091
2304202,01,Cariri,2024,5,495,388,107,883,1645.258663646659
2304236,08,Serra da Ibiapaba,2024,5,5,4,1,9,1389.7777777777778
2304251,05,Litoral Norte,2024,5,117,111,6,228,1648.0138596491229
2304269,09,Sertão Central,2024,5,0,1,-1,1,1412.0
2304277,14,Vale do Jaguaribe,2024,5,1,2,-1,3,1606.3333333333333
2304285,03,Grande Fortaleza,2024,5,1919,1974,-55,3893,1791.2082866683793
2304301,01,Cariri,2024,5,12,12,0,24,1669.98625
2304350,11,Sertão de Sobral,2024,5,43,42,1,85,1645.3023529411769
2304400,03,Grande Fortaleza,2024,5,30170,25519,4651,55689,1769.612485050908
2304459,04,Litoral Leste,2024,5,79,87,-8,166,1735.1756024096387
2304509,11,Sertão de Sobral,2024,5,71,71,0,142,1812.4337323943664
2304608,06,Litoral Oeste / Vale do Curu,2024,5,3,1,2,4,1456.0
2304657,11,Sertão de Sobral,2024,5,5,0,5,5,1412.0
2304707,05,Litoral Norte,2024,5,19,20,-1,39,1781.5130769230768
2304806,01,Cariri,2024,5,2,0,2,2,1412.0
2304905,11,Sertão de Sobral,2024,5,20,17,3,37,1520.8167567567568
2304954,03,Grande Fortaleza,2024,5,36,24,12,60,1869.55
2305001,08,Serra da Ibiapaba,2024,5,38,27,11,65,1356.434923076923
2305100,07,Maciço do Baturité,2024,5,10,15,-5,25,1471.6988
2305209,12,Sertão dos Crateús,2024,5,21,43,-22,64,1494.42859375
2305233,03,Grande Fortaleza,2024,5,520,419,101,939,1572.8165921192758
2305266,09,Sertão Central,2024,5,12,5,7,17,1666.2382352941177
2305308,08,Serra da Ibiapaba,2024,5,15,11,4,26,1465.0042307692308
2305332,09,Sertão Central,2024,5,3,4,-1,7,1747.4
2305357,04,Litoral Leste,2024,5,106,194,-88,300,1590.4170333333334
2305407,02,Centro Sul,2024,5,103,73,30,176,1494.4750568181817
2305506,02,Centro Sul,2024,5,335,403,-68,738,1334.3736043360434
2305605,12,Sertão dos Crateús,2024,5,20,8,12,28,1735.7607142857144
2305654,12,Sertão dos Crateús,2024,5,2,2,0,4,2118.0
2305704,02,Centro Sul,2024,5,6,3,3,9,1374.2222222222222
2305803,08,Serra da Ibiapaba,2024,5,67,45,22,112,1446.2707142857143
2305902,12,Sertão dos Crateús,2024,5,21,13,8,34,1344.325294117647
2306009,14,Vale do Jaguaribe,2024,5,7,3,4,10,1752.0
2306108,06,Litoral Oeste / Vale do Curu,2024,5,20,10,10,30,1524.1113333333333
2306207,04,Litoral Leste,2024,5,2,3,-1,5,1424.0
2306256,03,Grande Fortaleza,2024,5,489,271,218,760,1814.3603157894736
2306306,06,Litoral Oeste / Vale do Curu,2024,5,63,70,-7,133,1358.6575939849624
2306405,06,Litoral Oeste / Vale do Curu,2024,5,547,269,278,816,1025.482205882353
2306504,07,Maciço do Baturité,2024,5,1,2,-1,3,2690.3033333333337
2306553,05,Litoral Norte,2024,5,120,32,88,152,1572.872105263158
2306603,10,Sertão de Canindé,2024,5,3,6,-3,9,1377.3333333333333
2306702,14,Vale do Jaguaribe,2024,5,9,13,-4,22,1514.2472727272727
2306801,14,Vale do Jaguaribe,2024,5,5,14,-9,19,1611.421052631579
2306900,14,Vale do Jaguaribe,2024,5,66,79,-13,145,1498.357724137931
2307007,04,Litoral Leste,2024,5,45,66,-21,111,1623.0748648648648
2307106,01,Cariri,2024,5,9,17,-8,26,1527.1157692307693
2307205,01,Cariri,2024,5,7,3,4,10,1499.9
2307254,05,Litoral Norte,2024,5,163,160,3,323,1622.7343653250775
2307304,01,Cariri,2024,5,1749,1698,51,3447,1529.1331447635623
2307403,02,Centro Sul,2024,5,58,23,35,81,1711.6864197530865
2307502,01,Cariri,2024,5,16,10,6,26,1611.706153846154
2307601,14,Vale do Jaguaribe,2024,5,352,266,86,618,1575.731860841424
2307635,10,Sertão de Canindé,2024,5,19,21,-2,40,1554.7
2307650,03,Grande Fortaleza,2024,5,2426,2382,44,4808,1706.467576955075
2307700,03,Grande Fortaleza,2024,5,349,349,0,698,1450.0580802292263
2307809,05,Litoral Norte,2024,5,89,93,-4,182,1596.8492857142858
2307908,05,Litoral Norte,2024,5,5,4,1,9,1793.531111111111
2308005,11,Sertão de Sobral,2024,5,50,33,17,83,1724.479156626506
2308104,01,Cariri,2024,5,64,113,-49,177,2635.581751412429
2308203,11,Sertão de Sobral,2024,5,15,7,8,22,1560.4609090909091
2308302,01,Cariri,2024,5,20,29,-9,49,1645.6463265306122
2308351,09,Sertão Central,2024,5,2,4,-2,6,1521.75
2308377,06,Litoral Oeste / Vale do Curu,2024,5,2,3,-1,5,1247.052
2308401,01,Cariri,2024,5,41,41,0,82,1502.6080487804877
2308500,09,Sertão Central,2024,5,63,41,22,104,1673.7722115384615
2308609,12,Sertão dos Crateús,2024,5,19,9,10,28,1604.732142857143
2308708,14,Vale do Jaguaribe,2024,5,351,327,24,678,852.9371533923304
2308807,11,Sertão de Sobral,2024,5,2,0,2,2,1412.0
2308906,05,Litoral Norte,2024,5,6,8,-2,14,1980.8228571428572
2309003,11,Sertão de Sobral,2024,5,11,6,5,17,1688.2217647058824
2309102,07,Maciço do Baturité,2024,5,2,4,-2,6,1448.76
2309201,01,Cariri,2024,5,23,17,6,40,1389.31775
2309300,12,Sertão dos Crateús,2024,5,25,20,5,45,1451.020888888889
2309409,12,Sertão dos Crateús,2024,5,43,39,4,82,2099.53487804878
2309458,07,Maciço do Baturité,2024,5,24,6,18,30,1502.7106666666666
2309508,02,Centro Sul,2024,5,6,7,-1,13,1758.3261538461536
2309607,03,Grande Fortaleza,2024,5,267,216,51,483,1491.7909523809524
2309706,03,Grande Fortaleza,2024,5,327,317,10,644,1556.8204813664595
2309805,07,Maciço do Baturité,2024,5,7,2,5,9,1524.4555555555555
2309904,11,Sertão de Sobral,2024,5,2,2,0,4,1563.75
2310001,14,Vale do Jaguaribe,2024,5,6,7,-1,13,1652.356153846154
2310100,07,Maciço do Baturité,2024,5,2,4,-2,6,2041.5166666666669
2310209,03,Grande Fortaleza,2024,5,80,71,9,151,1727.6572185430464
2310258,03,Grande Fortaleza,2024,5,59,69,-10,128,1733.937578125
2310308,13,Sertão dos Inhamuns,2024,5,7,4,3,11,2055.770909090909
2310407,10,Sertão de Canindé,2024,5,4,4,0,8,1444.575
2310506,09,Sertão Central,2024,5,37,17,20,54,1589.9585185185183
2310605,01,Cariri,2024,5,3,7,-4,10,1432.4
2310704,06,Litoral Oeste / Vale do Curu,2024,5,103,71,32,174,1460.6827586206896
2310803,14,Vale do Jaguaribe,2024,5,131,77,54,208,1830.370576923077
2310852,03,Grande Fortaleza,2024,5,72,46,26,118,1572.2536440677966
2310902,09,Sertão Central,2024,5,6,5,1,11,1567.0363636363638
2310951,11,Sertão de Sobral,2024,5,1,0,1,1,1600.0
2311009,12,Sertão dos Crateús,2024,5,6,14,-8,20,1629.821
2311108,01,Cariri,2024,5,24,24,0,48,1422.325
2311207,01,Cariri,2024,5,3,3,0,6,1247.8100000000002
2311264,13,Sertão dos Inhamuns,2024,5,2,2,0,4,2059.0
2311306,09,Sertão Central,2024,5,159,220,-61,379,1244.9539050131928
2311355,02,Centro Sul,2024,5,13,9,4,22,1396.6609090909092
2311405,09,Sertão Central,2024,5,589,454,135,1043,1456.987305848514
2311504,14,Vale do Jaguaribe,2024,5,131,137,-6,268,1425.478432835821
2311603,07,Maciço do Baturité,2024,5,23,32,-9,55,1424.773090909091
2311702,11,Sertão de Sobral,2024,5,11,11,0,22,1321.7954545454545
2311801,14,Vale do Jaguaribe,2024,5,475,386,89,861,1472.7368176538907
2311900,02,Centro Sul,2024,5,10,3,7,13,1412.0
2311959,01,Cariri,2024,5,5,9,-4,14,1467.428571428571
2312007,11,Sertão de Sobral,2024,5,12,10,2,22,1998.463636363636
2312106,01,Cariri,2024,5,3,5,-2,8,1419.25
2312205,12,Sertão dos Crateús,2024,5,167,90,77,257,550.6285992217898
2312304,08,Serra da Ibiapaba,2024,5,89,60,29,149,1535.9474496644295
2312403,03,Grande Fortaleza,2024,5,438,548,-110,986,2385.0205578093305
2312502,14,Vale do Jaguaribe,2024,5,0,1,-1,1,1412.0
2312601,03,Grande Fortaleza,2024,5,2,7,-5,9,1727.918888888889
2312700,09,Sertão Central,2024,5,126,60,66,186,613.7118817204301
2312809,11,Sertão de Sobral,2024,5,6,9,-3,15,1653.6
2312908,11,Sertão de Sobral,2024,5,1349,1115,234,2464,1567.1936607142857
2313005,09,Sertão Central,2024,5,84,60,24,144,594.103888888889
2313104,14,Vale do Jaguaribe,2024,5,100,55,45,155,1565.666064516129
2313203,12,Sertão dos Crateús,2024,5,4,3,1,7,1625.2857142857142
2313302,13,Sertão dos Inhamuns,2024,5,133,114,19,247,1453.8094736842106
2313351,06,Litoral Oeste / Vale do Curu,2024,5,4,18,-14,22,1832.9068181818184
2313401,08,Serra da Ibiapaba,2024,5,282,239,43,521,1497.025508637236
2313500,03,Grande Fortaleza,2024,5,164,144,20,308,1688.063051948052
2313559,06,Litoral Oeste / Vale do Curu,2024,5,3,2,1,5,1849.6
2313609,08,Serra da Ibiapaba,2024,5,101,58,43,159,1425.1886163522013
2313708,02,Centro Sul,2024,5,0,2,-2,2,1635.365
2313757,06,Litoral Oeste / Vale do Curu,2024,5,8,9,-1,17,1386.3464705882352
2313807,06,Litoral Oeste / Vale do Curu,2024,5,65,16,49,81,1432.0655555555554
2313906,05,Litoral Norte,2024,5,22,12,10,34,1913.6208823529412
2313955,11,Sertão de Sobral,2024,5,31,36,-5,67,1751.694328358209
2314003,01,Cariri,2024,5,37,47,-10,84,1353.7939285714283
2314102,08,Serra da Ibiapaba,2024,5,29,18,11,47,1225.541914893617
2300101,01,Cariri,2024,6,11,45,-34,56,2835.7935714285713
2300150,07,Maciço do Baturité,2024,6,45,29,16,74,1483.2585135135137
2300200,05,Litoral Norte,2024,6,103,82,21,185,1759.3797837837838
2300309,02,Centro Sul,2024,6,42,29,13,71,1497.2028169014084
2300408,13,Sertão dos Inhamuns,2024,6,0,4,-4,4,1412.0
2300507,11,Sertão de Sobral,2024,6,2,7,-5,9,1354.3655555555556
2300606,01,Cariri,2024,6,0,3,-3,3,1412.0
2300705,14,Vale do Jaguaribe,2024,6,6,10,-4,16,1618.88
2300754,06,Litoral Oeste / Vale do Curu,2024,6,48,48,0,96,1578.8733333333332
2300804,01,Cariri,2024,6,15,0,15,15,1898.9466666666667
2300903,06,Litoral Oeste / Vale do Curu,2024,6,6,4,2,10,1349.515
2301000,03,Grande Fortaleza,2024,6,903,606,297,1509,1581.6825182239893
2301109,04,Litoral Leste,2024,6,302,319,-17,621,1490.7401771336554
2301208,07,Maciço do Baturité,2024,6,57,52,5,109,1755.140642201835
2301257,12,Sertão dos Crateús,2024,6,7,7,0,14,1446.0
2301307,01,Cariri,2024,6,6,5,1,11,1827.2445454545452
2301406,07,Maciço do Baturité,2024,6,11,8,3,19,1462.0463157894735
2301604,01,Cariri,2024,6,33,8,25,41,1560.0365853658536
2301703,01,Cariri,2024,6,7,5,2,12,1563.256666666667
2301802,02,Centro Sul,2024,6,2,1,1,3,1941.3333333333333
2301851,09,Sertão Central,2024,6,17,14,3,31,1581.0129032258064
2301901,01,Cariri,2024,6,300,255,45,555,1570.805891891892
2301950,07,Maciço do Baturité,2024,6,30,20,10,50,1519.2444
2302008,01,Cariri,2024,6,13,22,-9,35,1444.4228571428573
2302057,05,Litoral Norte,2024,6,10,4,6,14,1623.553571428571
2302107,07,Maciço do Baturité,2024,6,75,48,27,123,1758.26
2302206,04,Litoral Leste,2024,6,170,109,61,279,1561.442329749104
2302305,05,Litoral Norte,2024,6,21,19,2,40,1437.675
2302404,10,Sertão de Canindé,2024,6,41,40,1,81,1796.4525925925927
2302503,01,Cariri,2024,6,234,328,-94,562,1375.2328113879005
2302602,05,Litoral Norte,2024,6,219,74,145,293,805.1535153583618
2302701,01,Cariri,2024,6,19,22,-3,41,1476.0931707317072
2302800,10,Sertão de Canindé,2024,6,194,176,18,370,922.7885675675676
2302909,07,Maciço do Baturité,2024,6,19,3,16,22,1237.6445454545456
2303006,10,Sertão de Canindé,2024,6,26,1,25,27,1455.5418518518518
2303105,11,Sertão de Sobral,2024,6,3,6,-3,9,1511.8077777777778
2303204,01,Cariri,2024,6,9,13,-4,22,1365.3927272727271
2303303,02,Centro Sul,2024,6,1,5,-4,6,1582.5
2303402,08,Serra da Ibiapaba,2024,6,7,10,-3,17,1633.815294117647
2303501,03,Grande Fortaleza,2024,6,442,216,226,658,1366.0746200607905
2303600,02,Centro Sul,2024,6,1,1,0,2,1107.135
2303659,12,Sertão dos Crateús,2024,6,6,1,5,7,1412.0
2303709,03,Grande Fortaleza,2024,6,1430,1435,-5,2865,1667.355947643979
2303808,02,Centro Sul,2024,6,20,14,6,34,1470.6135294117648
2303907,05,Litoral Norte,2024,6,3,4,-1,7,1415.0
2303931,09,Sertão Central,2024,6,1,5,-4,6,1470.0
2303956,03,Grande Fortaleza,2024,6,39,34,5,73,1705.5665753424655
2304004,11,Sertão de Sobral,2024,6,22,9,13,31,1655.5358064516129
2304103,12,Sertão dos Crateús,2024,6,141,171,-30,312,1428.9835256410256
2304202,01,Cariri,2024,6,772,426,346,1198,1499.6939983305508
2304236,08,Serra da Ibiapaba,2024,6,5,4,1,9,1422.29
2304251,05,Litoral Norte,2024,6,224,114,110,338,1586.0601183431952
2304269,09,Sertão Central,2024,6,2,3,-1,5,1427.998
2304277,14,Vale do Jaguaribe,2024,6,2,0,2,2,1412.0
2304285,03,Grande Fortaleza,2024,6,1857,1629,228,3486,1848.404432013769
2304301,01,Cariri,2024,6,8,6,2,14,1508.9014285714286
2304350,11,Sertão de Sobral,2024,6,45,35,10,80,1750.85575
2304400,03,Grande Fortaleza,2024,6,29150,26162,2988,55312,1787.7062857969338
2304459,04,Litoral Leste,2024,6,50,108,-58,158,1685.8794936708862
2304509,11,Sertão de Sobral,2024,6,86,53,33,139,1555.7806474820145
